source,trace_id,panel,source_group,time_min,signal,unit,x_uncertainty_min,y_uncertainty,strict_delay_limit_min,relaxed_delay_limit_min,source_url,processing
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,23.0,100.05,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,23.25,100.0625,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,23.5,100.07499999999999,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,23.75,100.08749999999999,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,24.0,100.1,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,24.25,100.125,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,24.5,100.14999999999999,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,24.75,100.175,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,25.0,100.19999999999999,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,25.25,100.225,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,25.5,100.25,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,25.75,100.27499999999999,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,26.0,100.3,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,26.25,100.33875,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,26.5,100.3775,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,26.75,100.41624999999999,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,27.0,100.455,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,27.25,100.49375,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,27.5,100.5325,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,27.75,100.57124999999999,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,28.0,100.61,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,28.25,100.635,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,28.5,100.66,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,28.75,100.685,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,29.0,100.71000000000001,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,29.25,100.735,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,29.5,100.76,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,29.75,100.785,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,30.0,100.81,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,30.25,100.8725,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,30.5,100.935,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,30.75,100.9975,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,31.0,101.06,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,31.25,101.1225,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,31.5,101.185,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,31.75,101.2475,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,32.0,101.31,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,32.25,101.36125,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,32.5,101.4125,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,32.75,101.46375,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,33.0,101.515,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,33.25,101.56625,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,33.5,101.6175,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,33.75,101.66875,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,34.0,101.72,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,34.25,101.795,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,34.5,101.87,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,34.75,101.945,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,35.0,102.02,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,35.25,102.095,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,35.5,102.16999999999999,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,35.75,102.24499999999999,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,36.0,102.32,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,36.25,102.37124999999999,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,36.5,102.4225,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,36.75,102.47375,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,37.0,102.525,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,37.25,102.57625,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,37.5,102.6275,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,37.75,102.67875000000001,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,38.0,102.73,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,38.25,102.805,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,38.5,102.88,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,38.75,102.955,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,39.0,103.03,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,39.25,103.105,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,39.5,103.18,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,39.75,103.255,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,40.0,103.33,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,40.25,103.39375,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,40.5,103.4575,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,40.75,103.52125,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,41.0,103.58500000000001,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,41.25,103.64875,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,41.5,103.7125,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,41.75,103.77625,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,42.0,103.84,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,42.25,103.92875000000001,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,42.5,104.0175,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,42.75,104.10625,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,43.0,104.195,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,43.25,104.28375,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,43.5,104.3725,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,43.75,104.46124999999999,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,44.0,104.55,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,44.25,104.68875,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,44.5,104.8275,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,44.75,104.96625,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,45.0,105.10499999999999,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,45.25,105.24374999999999,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,45.5,105.3825,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,45.75,105.52125,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,46.0,105.66,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,46.25,105.95,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,46.5,106.24,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,46.75,106.53,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,47.0,106.82,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,47.25,107.11,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,47.5,107.4,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,47.75,107.69,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,48.0,107.98,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,48.25,108.32125,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,48.5,108.6625,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,48.75,109.00375,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,49.0,109.345,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,49.25,109.68625,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,49.5,110.0275,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject2,Fig3b_Subject2,Saha meal SBG proxy,49.75,110.36874999999999,mg/dL,0.599,0.606,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
