grid,waveform_type,T_min,topology,tau_transport_min,tau_sensor_min,rtd_shape,amplitude_retention,NRMSE,pearson_r,feature_delay_min,feature_definition,aligned_amplitude_retention,aligned_NRMSE,aligned_pearson_r,pass_strict,strict_criterion
primary_1080,ramp,10.0,well_mixed,5.0,5.0,,0.999999999971453,0.15992630447002,0.9359728974231688,8.800000000000008,t50 crossing,0.9999999999711762,0.051097835375283944,0.9928539386242449,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,well_mixed,10.0,0.0,,0.999999039849877,0.14329895873741533,0.9489304707303847,7.4000000000000075,t50 crossing,0.9999990350371045,0.06587982756150872,0.9883683734431901,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,well_mixed,10.0,1.0,,0.9999989304749431,0.1577441514948847,0.9386461055472965,8.45,t50 crossing,0.9999989304749431,0.06659542086709459,0.9881571332568885,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,well_mixed,10.0,2.0,,0.9999987967968438,0.1709242988261331,0.9285661172299792,9.550000000000008,t50 crossing,0.9999987907657628,0.06846034303851899,0.9875046314244933,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,well_mixed,10.0,5.0,,0.9999980748879845,0.20396205440610457,0.9010435384511774,12.6,t50 crossing,0.9999980748879845,0.07910449946073647,0.9833930634288842,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,well_mixed,15.0,0.0,,0.9999035561950808,0.18403581074356093,0.9204986898093396,10.7,t50 crossing,0.9999035561950808,0.09542631852244608,0.9764548780715834,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,well_mixed,15.0,1.0,,0.9998964935975887,0.1964635006758972,0.9100284972113536,11.800000000000008,t50 crossing,0.9998961480005722,0.0959760471578576,0.976284589292846,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,well_mixed,15.0,2.0,,0.9998885323406659,0.20799856134320227,0.8998606954234684,12.900000000000007,t50 crossing,0.999888160161848,0.09718044021603311,0.9757578452990817,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,well_mixed,15.0,5.0,,0.9998550926471408,0.23802469384746666,0.8720262213468314,16.15000000000001,t50 crossing,0.9998546088166985,0.10460632568057006,0.9720897576018193,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,0.5,0.0,3.0,1.0000000000000002,0.011612948692526243,0.9996297342134756,0.5500000000000076,t50 crossing,1.0000000000000002,0.001309734875169547,0.9999952684742542,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,0.5,1.0,3.0,0.9999999999999989,0.034021784786090636,0.9968516838859954,1.5500000000000076,t50 crossing,0.9999999999999989,0.00365178206182244,0.9999619455522253,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,0.5,2.0,3.0,0.9999999999999978,0.05322112355455725,0.9923606771743124,2.5,t50 crossing,0.9999999999999978,0.009352025042597946,0.9997527501987084,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,0.5,5.0,3.0,0.9999999999988954,0.09808052164543506,0.9748248754999378,4.75,t50 crossing,0.9999999999988954,0.03095889143427754,0.9973366252187585,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,1.0,0.0,3.0,1.0,0.022875636699824387,0.9985701822764799,1.0500000000000076,t50 crossing,1.0,0.0019714155104634448,0.9999890951577456,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,1.0,1.0,3.0,0.9999999999999989,0.04483378613211213,0.9945620090455776,2.0500000000000074,t50 crossing,0.9999999999999989,0.004295265973747912,0.9999475137498987,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,1.0,2.0,3.0,0.9999999999999978,0.0634986052266965,0.9891862727627948,3.0,t50 crossing,0.9999999999999978,0.009826433364995795,0.9997278828875958,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,1.0,5.0,3.0,0.9999999999987729,0.10681470931143129,0.9702976450515503,5.25,t50 crossing,0.9999999999987729,0.031269133391688624,0.9972887391532836,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,2.0,0.0,3.0,1.0,0.04432314053131096,0.9946824204336011,2.0,t50 crossing,1.0,0.004275207568878979,0.9999475143646771,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,2.0,1.0,3.0,0.9999999999999989,0.06536870189051847,0.9885540025895341,3.0500000000000074,t50 crossing,0.9999999999999989,0.006622342972063837,0.9998762400051968,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,2.0,2.0,3.0,0.9999999999999978,0.08307337050675566,0.981682279017976,3.95,t50 crossing,0.9999999999999978,0.011604530850145785,0.9996210178471497,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,2.0,5.0,3.0,0.9999999999984678,0.1236499698385923,0.9605975565741758,6.25,t50 crossing,0.9999999999984678,0.03246184690764472,0.9970895297172061,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,5.0,0.0,3.0,1.0,0.0996137392797535,0.9738929529039091,4.9000000000000075,t50 crossing,1.0,0.01659414919826992,0.9992309081505967,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,5.0,1.0,3.0,0.9999999999999989,0.11773346914039452,0.9639356097497608,5.9000000000000075,t50 crossing,0.9999999999999989,0.01814959539094785,0.9990835068457048,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,5.0,2.0,3.0,0.9999999999999978,0.13289813751969864,0.9545069653722057,6.800000000000008,t50 crossing,0.9999999999999978,0.02220094117153191,0.9986317018995982,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,5.0,5.0,3.0,0.9999999999966335,0.16754231149193435,0.9298149295381363,9.2,t50 crossing,0.9999999999966335,0.04004035417601249,0.9956153168324706,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,10.0,0.0,3.0,0.9999999999999999,0.16685711527758257,0.9303206447988644,9.25,t50 crossing,0.9999999999999999,0.04198673489419283,0.9951616243299176,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,10.0,1.0,3.0,0.9999999999999989,0.1811279337079551,0.9188060264743596,10.25,t50 crossing,0.9999999999999989,0.04302562403318438,0.9949395472405447,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,10.0,2.0,3.0,0.9999999999999978,0.19339108793461166,0.9084012800776472,11.25,t50 crossing,0.9999999999999978,0.04568064837308254,0.9943207078834748,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,10.0,5.0,3.0,0.9999999999731434,0.22267573141798336,0.8821297548257251,13.95,t50 crossing,0.9999999999731434,0.05880320218043381,0.9907191890519235,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,15.0,0.0,3.0,0.9999999996414638,0.21658076758482445,0.8883004346807944,13.6,t50 crossing,0.9999999996414638,0.06625006063308923,0.9882245896911601,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,15.0,1.0,3.0,0.9999999995470628,0.2284880204235033,0.8770069247860738,14.650000000000007,t50 crossing,0.9999999995424159,0.0669773130449882,0.9880245393032853,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,15.0,2.0,3.0,0.9999999994002573,0.23898936823106995,0.8668034951519445,15.650000000000007,t50 crossing,0.9999999993942464,0.06876354770266074,0.9874331171411281,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,10.0,distributed_RTD,15.0,5.0,3.0,0.9999999961852359,0.26516840519107177,0.840740818410396,18.550000000000008,t50 crossing,0.9999999961505381,0.07845734193001587,0.9838721552882327,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,0.5,0.0,,1.0,0.005875717614727866,0.9999169371300487,0.5,t50 crossing,1.0,8.178691338805564e-18,1.0,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,0.5,1.0,,0.9999999999999989,0.01766459408999837,0.9992535455269079,1.55,t50 crossing,0.9999999999999989,0.0010238695515835726,0.999997149150629,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,0.5,2.0,,0.9999999999999978,0.028742806979842626,0.998033083915282,2.55,t50 crossing,0.9999999999999978,0.0027584712510038915,0.9999794822902208,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,0.5,5.0,,0.9999999999999944,0.059446752662023275,0.9917157367791721,5.45,t50 crossing,0.9999999999999944,0.01056774862623491,0.9997117020578368,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,1.0,0.0,,1.0,0.011718401277916029,0.9996707223479975,1.0,t50 crossing,1.0,1.1578506126388614e-17,1.0,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,1.0,1.0,,0.9999999999999989,0.02342839724781449,0.9986917835701149,2.05,t50 crossing,0.9999999999999989,0.0010249447062970964,0.9999971467439513,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,1.0,2.0,,0.9999999999999978,0.03441472843160257,0.9971912850105482,3.05,t50 crossing,0.9999999999999978,0.0027613801110876845,0.9999794653910211,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,1.0,5.0,,0.9999999999999944,0.06481576843485475,0.9901898318353423,5.95,t50 crossing,0.9999999999999944,0.010579028113516816,0.9997114841135603,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,2.0,0.0,,1.0,0.023304601387559583,0.9987063150573434,2.0,t50 crossing,1.0,1.640883729566283e-17,0.9999999999999999,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,2.0,1.0,,0.9999999999999989,0.03486639327518482,0.9971222597247953,3.05,t50 crossing,0.9999999999999989,0.0010271052160855617,0.9999971418877796,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,2.0,2.0,,0.9999999999999978,0.04568317175764819,0.9950858850484376,4.05,t50 crossing,0.9999999999999978,0.0027672255454680777,0.9999794312933452,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,2.0,5.0,,0.9999999999999944,0.0755038346809358,0.98678313901185,6.95,t50 crossing,0.9999999999999944,0.010601695866341132,0.9997110444504205,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,5.0,0.0,,1.0,0.057259560111735094,0.9923393983926567,5.0,t50 crossing,1.0,2.534534145145052e-17,1.0,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,5.0,1.0,,0.9999999999999989,0.06839042476101903,0.9891384341842122,6.05,t50 crossing,0.9999999999999989,0.0010336696536953022,0.9999971269674814,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,5.0,2.0,,0.9999999999999978,0.07874267042090793,0.9856798291791709,7.05,t50 crossing,0.9999999999999978,0.0027849871241278565,0.9999793265414209,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,5.0,5.0,,0.9999999999999944,0.1069595855698715,0.9739877356127671,9.95,t50 crossing,0.9999999999999944,0.010670583503822448,0.9997096944685051,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,10.0,0.0,,1.0,0.11109971243806603,0.9720257583944407,10.0,t50 crossing,1.0,3.624963341792899e-17,1.0,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,10.0,1.0,,0.9999999999999989,0.12149888324905805,0.9667384404376371,11.05,t50 crossing,0.9999999999999989,0.001044895761093132,0.9999971008619807,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,10.0,2.0,,0.9999999999999978,0.13109715450204132,0.961481229856829,12.05,t50 crossing,0.9999999999999978,0.0028153652820107067,0.9999791433015807,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,10.0,5.0,,0.9999999999999888,0.1568077254317332,0.9457334523694443,14.95,t50 crossing,0.9999999999999888,0.010788441988010298,0.9997073355821149,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,15.0,0.0,,1.0,0.16135767818051375,0.94267434329111,15.0,t50 crossing,1.0,4.464616139579234e-17,1.0,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,15.0,1.0,,0.9999999999999989,0.17099153510812504,0.935986302964712,16.050000000000015,t50 crossing,0.9999999999999989,0.0010564957586282847,0.9999970730792896,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,15.0,2.0,,0.9999999999999978,0.17981252316917593,0.9295798455945606,17.050000000000015,t50 crossing,0.9999999999999978,0.002846759710170501,0.9999789483462173,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,plug_flow,15.0,5.0,,0.9999999999999717,0.20304140353050357,0.9115748751512259,19.95,t50 crossing,0.9999999999999717,0.010910294078886603,0.9997048295460033,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,0.5,0.0,,0.9999999999999994,0.006139723488067446,0.9999092228270542,0.5500000000000076,t50 crossing,0.9999999999999994,0.0004583588751153059,0.999999451930525,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,0.5,1.0,,0.9999999999999989,0.017935095506541442,0.999230198836576,1.6000000000000076,t50 crossing,0.9999999999999989,0.0013247912531623542,0.9999953564469849,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,0.5,2.0,,0.9999999999999978,0.029015987660370935,0.9979950390858894,2.6000000000000076,t50 crossing,0.9999999999999978,0.0029663829618834306,0.999976556449168,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,0.5,5.0,,0.9999999999999944,0.05971185917309071,0.991641456487521,5.5,t50 crossing,0.9999999999999944,0.010694498243135104,0.9997056162018573,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,1.0,0.0,,0.9999999999999989,0.011877967483974086,0.999661004865688,1.05,t50 crossing,0.9999999999999989,0.00102279777326031,0.9999971515432088,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,1.0,1.0,,0.9999999999999967,0.023599168080016823,0.9986710162626785,2.1000000000000076,t50 crossing,0.9999999999999967,0.0017969707517669733,0.9999913778262187,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,1.0,2.0,,0.9999999999999978,0.03460768819935565,0.9971568209366957,3.05,t50 crossing,0.9999999999999978,0.003249424876824247,0.9999713964091048,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,1.0,5.0,,0.9999999999999944,0.06503113017176253,0.9901191724461018,6.0,t50 crossing,0.9999999999999944,0.010963043499881699,0.9996914627694946,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,2.0,0.0,,0.9999999999999978,0.023054509836687838,0.9987288118442537,2.05,t50 crossing,0.9999999999999978,0.0027555715642453107,0.9999794990908314,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,2.0,1.0,,0.9999999999999967,0.03460768819935563,0.9971568209366968,3.05,t50 crossing,0.9999999999999967,0.0032494248768242394,0.9999713964091063,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,2.0,2.0,,0.9999999999999933,0.04548198901906608,0.9951166345457529,4.05,t50 crossing,0.9999999999999933,0.0046954784522737734,0.9999410892331461,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,2.0,5.0,,0.9999999999999944,0.07542827945230468,0.9867859435885928,6.95,t50 crossing,0.9999999999999944,0.011972519287236137,0.9996325822486434,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,5.0,0.0,,0.9999999999999944,0.054068697476305355,0.9931182939608414,4.95,t50 crossing,0.9999999999999944,0.010556505141163694,0.9997119187582332,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,5.0,1.0,,0.9999999999999943,0.06503113017176253,0.9901191724461014,6.0,t50 crossing,0.9999999999999943,0.010963043499881675,0.9996914627694978,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,5.0,2.0,,0.9999999999999933,0.07542827945230467,0.9867859435885937,6.95,t50 crossing,0.9999999999999933,0.01197251928723614,0.9996325822486435,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,5.0,5.0,,0.999999999999948,0.10406451407898154,0.9752666112711811,9.850000000000016,t50 crossing,0.999999999999948,0.018374808398396742,0.9991517413272571,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,10.0,0.0,,0.99999997074404,0.09764903770567851,0.9782903678165865,9.15,t50 crossing,0.9999999705973939,0.02787849498273267,0.9980703160444342,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,10.0,1.0,,0.9999999674113643,0.10759424042169935,0.9738116024919315,10.15,t50 crossing,0.9999999672480131,0.028167039518647633,0.9980366556731403,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,10.0,2.0,,0.9999999633381671,0.11709560446899608,0.9691534763123862,11.15,t50 crossing,0.999999963154399,0.028971061319432227,0.9979308830216621,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,10.0,5.0,,0.999999941341435,0.14355863992002607,0.9543764641035176,14.0,t50 crossing,0.999999941341435,0.03416443741993207,0.9971480718615615,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,15.0,0.0,,0.9999911659274733,0.13339844754500307,0.9610091672816815,12.65,t50 crossing,0.9999911364314321,0.04698128439506377,0.9947279641684424,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,15.0,1.0,,0.9999905190067245,0.1424723496627941,0.9557598413222425,13.7,t50 crossing,0.9999905190067245,0.04724909162068308,0.994685629593864,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,15.0,2.0,,0.9999897897704493,0.15117854382319623,0.950425740690471,14.65,t50 crossing,0.9999897556795643,0.04794482940057386,0.9945476790127761,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,well_mixed,15.0,5.0,,0.9999867267568883,0.17570164392982257,0.9340033603578671,17.5,t50 crossing,0.9999867267568883,0.05228984745273309,0.9935602672723958,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,distributed_RTD,0.5,0.0,3.0,1.0000000000000002,0.0058638339989681276,0.9999172449967341,0.5500000000000076,t50 crossing,1.0000000000000002,0.0006120846632774061,0.9999990939749317,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,distributed_RTD,0.5,1.0,3.0,0.9999999999999989,0.01765839481569059,0.9992538948314703,1.55,t50 crossing,0.9999999999999989,0.0010798762912215076,0.9999968268983137,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,distributed_RTD,0.5,2.0,3.0,0.9999999999999978,0.028738957029857577,0.9980332818648202,2.55,t50 crossing,0.9999999999999978,0.0027979288266672822,0.9999789024015195,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,distributed_RTD,0.5,5.0,3.0,0.9999999999999944,0.05944496774792818,0.9917155574629671,5.45,t50 crossing,0.9999999999999944,0.010593189716491622,0.9997103749621619,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,distributed_RTD,1.0,0.0,3.0,1.0,0.011669822177117305,0.9996732206355428,1.05,t50 crossing,1.0,0.0007455678709973855,0.999998608809977,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,distributed_RTD,1.0,1.0,3.0,0.9999999999999989,0.02339238656671757,0.9986950753755383,2.05,t50 crossing,0.9999999999999989,0.0012611611294042514,0.999995667949801,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,distributed_RTD,1.0,2.0,3.0,0.9999999999999978,0.03438882606281374,0.9971941912370137,3.05,t50 crossing,0.9999999999999978,0.0029295302182140424,0.9999769255824222,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,distributed_RTD,1.0,5.0,3.0,0.9999999999999944,0.06480147824924244,0.9901914785615429,5.95,t50 crossing,0.9999999999999944,0.010683758822226002,0.9997059807238607,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,distributed_RTD,2.0,0.0,3.0,1.0,0.023108793212727734,0.9987261338963993,2.05,t50 crossing,1.0,0.0013967906286201995,0.9999948309643018,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,distributed_RTD,2.0,1.0,3.0,0.9999999999999989,0.034688962862178416,0.99714805391412,3.05,t50 crossing,0.9999999999999989,0.0019228216415033833,0.9999899496433593,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,distributed_RTD,2.0,2.0,3.0,0.9999999999999978,0.04553693156872631,0.9951117590017787,4.05,t50 crossing,0.9999999999999978,0.0034671742595724104,0.9999678467346529,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,distributed_RTD,2.0,5.0,3.0,0.9999999999999944,0.07540934987927503,0.9868056552831509,6.95,t50 crossing,0.9999999999999944,0.011041935299610079,0.9996873827382573,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,distributed_RTD,5.0,0.0,3.0,1.0,0.056006108555826495,0.9926434150116042,5.0,t50 crossing,1.0,0.004901308316468481,0.99993598225629,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,30.0,distributed_RTD,5.0,1.0,3.0,0.9999999999999989,0.06713064889623253,0.9895003499113233,6.05,t50 crossing,0.9999999999999989,0.005398621321140861,0.9999232347950867,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
