grid,waveform_type,T_min,topology,tau_transport_min,tau_sensor_min,rtd_shape,amplitude_retention,NRMSE,pearson_r,feature_delay_min,feature_definition,aligned_amplitude_retention,aligned_NRMSE,aligned_pearson_r,pass_strict,strict_criterion
extended_1620,pulse,2.0,well_mixed,5.0,2.0,,0.22295489016323622,0.09301074018887905,0.1587721849178349,3.3500000000000076,peak time,0.22295489016323622,0.07136272783136031,0.666811026097872,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,5.0,5.0,,0.15438435106411708,0.0943514734416548,0.06823513745539447,5.2,peak time,0.15438435106411708,0.07855963128627826,0.5538603876127598,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,10.0,0.0,,0.17550968951036108,0.08514720437661959,0.34364458286514704,1.6000000000000076,peak time,0.17550968951036108,0.07570964803718319,0.6163632209558231,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,10.0,1.0,,0.15900316957127367,0.09102430250204664,0.15913115423193275,3.0,peak time,0.15900316957127367,0.07708920699669224,0.5941204043338844,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,10.0,2.0,,0.13981675935538498,0.09283722175843823,0.08986105367017795,4.3,peak time,0.13981675935538498,0.07931350693532783,0.5502313968830913,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,10.0,5.0,,0.10567398240960876,0.09391548946673109,0.018802012495885038,7.100000000000015,peak time,0.10567398240960876,0.08357019192280182,0.4620587353625962,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,15.0,0.0,,0.12364503098457047,0.08716427949640149,0.27532165994322805,1.75,peak time,0.12364503098457047,0.08045389719961954,0.532579257970831,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,15.0,1.0,,0.11418267712686378,0.09123074109862409,0.11527795273046064,3.3500000000000076,peak time,0.11418267712686378,0.08136830232910515,0.517875422832438,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,15.0,2.0,,0.10284788208636514,0.09255207786462813,0.055136650683124996,4.9000000000000075,peak time,0.10284788208636514,0.08291939915172779,0.4825447700506854,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,15.0,5.0,,0.0815435389936049,0.09344677358177503,-0.006847670183638094,8.4,peak time,0.0815435389936049,0.08610117961703895,0.4104080393462586,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.05,0.0,3.0,0.9995633768200735,0.0045820264256152396,0.998722790853674,0.05000000000000758,peak time,0.9995633768200735,0.0007786552321752281,0.9999631528992861,True,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.05,1.0,3.0,0.7435153335766269,0.053314168299114575,0.8094387127759447,0.75,peak time,0.7435153335766269,0.02311040621443001,0.9766538749086237,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.05,2.0,3.0,0.5476898801016565,0.06780594810477371,0.664634913475209,1.0,peak time,0.5476898801016565,0.04172476534469743,0.9148589985923387,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.05,5.0,3.0,0.30413528275388096,0.08047737016773232,0.46136400225409313,1.4000000000000077,peak time,0.30413528275388096,0.06395847294262667,0.7627409327982744,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.1,0.0,3.0,0.9978287510965063,0.007756999145918104,0.9963367444489418,0.1,peak time,0.9978287510965063,0.0002359310994207073,0.9999972231743343,True,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.1,1.0,3.0,0.7425532467554278,0.05534780199829386,0.7934208544914951,0.8000000000000076,peak time,0.7425532467554278,0.023089340316950868,0.9768195088363607,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.1,2.0,3.0,0.5472543725815018,0.06915528247208631,0.648485015724839,1.05,peak time,0.5472543725815018,0.041689576006326244,0.9152735302184097,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.1,5.0,3.0,0.3039810185641026,0.08113551207109775,0.4481045276850576,1.45,peak time,0.3039810185641026,0.06393706172206381,0.7631255086420091,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.25,0.0,3.0,0.9860740963675585,0.018691635080592826,0.9786223065209396,0.25,peak time,0.9860740963675585,0.0011140963865689882,0.9999498229517244,True,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.25,1.0,3.0,0.7366521331731142,0.06225482304083729,0.7342279288012367,0.95,peak time,0.7366521331731142,0.023522749719131365,0.9758801773570287,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.25,2.0,3.0,0.5440673550149203,0.07376165165707209,0.5907528265349912,1.2,peak time,0.5440673550149203,0.04192337675576675,0.9141645479911849,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.25,5.0,3.0,0.30295653913461873,0.08339444646362126,0.401692426349922,1.6000000000000076,peak time,0.30295653913461873,0.06404582843209976,0.7621349962785662,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.5,0.0,3.0,0.9488860518481784,0.03549347152925136,0.9216344939646227,0.5,peak time,0.9488860518481784,0.004188502881389366,0.9992754202658065,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.5,1.0,3.0,0.7172303453780072,0.07248029288234552,0.631694711333904,1.2,peak time,0.7172303453780072,0.025047241700287295,0.9722805261697739,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.5,2.0,3.0,0.5332154040732632,0.08067430817857826,0.4957821325988005,1.45,peak time,0.5332154040732632,0.04277463450317103,0.9098090461622664,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,0.5,5.0,3.0,0.29927209473504357,0.08684156593331083,0.32787965005801384,1.9000000000000077,peak time,0.29927209473504357,0.0642243405907249,0.7613439444267184,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,1.0,0.0,3.0,0.8426207513238217,0.06062807635483596,0.7592698931904154,0.9000000000000076,peak time,0.8426207513238217,0.013562263489832289,0.991954549565011,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,1.0,1.0,3.0,0.6571714225176667,0.08666437562258583,0.45123884715577045,1.6500000000000077,peak time,0.6571714225176667,0.030383560022965758,0.9567324621633508,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,1.0,2.0,3.0,0.4982036883340552,0.09049844889193254,0.3383106532421361,2.0,peak time,0.4982036883340552,0.045263594950023536,0.8969656069054768,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,1.0,5.0,3.0,0.2865093571452118,0.0919303450062414,0.2103214628133984,2.45,peak time,0.2865093571452118,0.06526920757163243,0.7496222111686336,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,2.0,0.0,3.0,0.6363973331856883,0.08503438726483999,0.46893309943147155,1.6500000000000077,peak time,0.6363973331856883,0.03212636447844957,0.9503531131545269,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,2.0,1.0,3.0,0.5277310535222792,0.0984131119353026,0.23095959941241864,2.5,peak time,0.5277310535222792,0.042222793754032234,0.9080212390663531,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,2.0,2.0,3.0,0.4179037200713207,0.09890606373786576,0.1583840191093929,2.95,peak time,0.4179037200713207,0.052653589138911515,0.8481122400524278,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,2.0,5.0,3.0,0.2548867277222014,0.09665609327199569,0.08217239616423898,3.6500000000000075,peak time,0.2548867277222014,0.06813188400684349,0.715392272538055,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,distributed_RTD,5.0,0.0,3.0,0.3247325737175818,0.09802272572480454,0.12202350086969663,3.55,peak time,0.3247325737175818,0.061873116261648466,0.7688722169234867,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
