tau_s_min,waveform,T_min,topology,tau_f_min,amplitude_retention,nrmse,pearson_r,feature_delay_min,aligned_amplitude_retention,aligned_nrmse,aligned_pearson_r,pass_strict,pass_shape_only,failed
1.0,pulse,30.0,plug,1.85273568,0.9969592395808361,0.048682397346548216,0.984455145016985,2.850000000000015,0.9969592395808361,0.0009193290026841212,0.9999962903542858,True,True,
1.0,pulse,30.0,plug,2.0,0.9969599778307285,0.05115845503195987,0.9828334829354919,3.0,0.9969599778307285,0.0008988410406810318,0.9999965350953496,True,True,
1.0,pulse,30.0,plug,2.03750564,0.9969595346935949,0.05178861533397424,0.982407912520745,3.0500000000000154,0.9969595346935949,0.0008322460412600504,0.9999972875510192,True,True,
1.0,pulse,30.0,plug,2.24070237,0.9969596480719327,0.05520003268320884,0.9800136895403445,3.25,0.9969596480719327,0.0008449976447982288,0.9999971510973295,True,True,
1.0,pulse,30.0,plug,2.46416355,0.9969587068203101,0.058945665399831836,0.9772090435327244,3.5,0.9969587068203101,0.000849237468663296,0.9999971095943717,True,True,
1.0,pulse,30.0,plug,2.70991009,0.9969585559629573,0.06305715295648229,0.9739185517448031,3.75,0.9969585559629573,0.0008724720647082158,0.999996854599679,True,True,
1.0,pulse,30.0,plug,2.9801645,0.996959274325578,0.0675686334390273,0.9700527307598208,4.0,0.996959274325578,0.0008182942886186332,0.9999974534133693,True,True,
1.0,pulse,30.0,plug,3.0,0.9969599778307285,0.0678994133439626,0.9697588160131857,4.0,0.9969599778307285,0.0009007429493685193,0.9999965334165613,True,True,
1.0,pulse,30.0,plug,3.27737088,0.9969591752443319,0.07251710949498878,0.9655053822330087,4.300000000000015,0.9969591752443319,0.0008179840635741928,0.9999974629380315,True,True,
1.0,pulse,30.0,plug,3.60421712,0.9969588397998236,0.07794236317410962,0.9601507477304846,4.600000000000015,0.9969588397998236,0.0009348141533319488,0.9999961422356322,True,True,
1.0,pulse,30.0,plug,3.7,0.9969599778307285,0.07952874348351519,0.9585120579697735,4.7,0.9969599778307285,0.0009020814918000989,0.9999965322330521,True,True,
1.0,pulse,30.0,plug,3.96365914,0.9969586889304141,0.08388672642763506,0.953840359907298,5.0,0.9969586889304141,0.0008543595800495269,0.9999970812744013,True,True,
1.0,pulse,30.0,plug,4.35894766,0.9969585218284783,0.0903956495826374,0.9463989624007432,5.4,0.9969585218284783,0.0008815564569127907,0.9999967850127973,False,True,r
1.0,pulse,30.0,plug,4.79365758,0.9969597528842872,0.09751683858799656,0.937620869708043,5.800000000000015,0.9969597528842872,0.0008642222753648808,0.9999969874562594,False,True,r
1.0,pulse,30.0,plug,5.0,0.9969599778307285,0.1008827628403384,0.933240263485758,6.0,0.9969599778307285,0.0009045832692745692,0.9999965300166285,False,True,NRMSE+r
1.0,pulse,30.0,plug,5.27172033,0.9969589748364253,0.10530017703025311,0.9272655231333441,6.300000000000015,0.9969589748364253,0.0008281513157499395,0.9999973906450156,False,True,NRMSE+r
1.0,pulse,30.0,plug,5.79745941,0.9969598877236906,0.11379757017619985,0.915052769620098,6.800000000000015,0.9969598877236906,0.0008887571896947046,0.9999967302319054,False,True,NRMSE+r
1.0,pulse,30.0,plug,6.37562949,0.9969591134824989,0.12306098947223981,0.9006596306416352,7.4,0.9969591134824989,0.0008242616014870297,0.9999974516939437,False,True,NRMSE+r
1.0,pulse,30.0,plug,7.01145942,0.9969586109130034,0.13314289377671776,0.883715472549518,8.050000000000015,0.9969586109130034,0.0008715943476949266,0.9999969497514867,False,True,NRMSE+r+delay
1.0,pulse,30.0,plug,7.71069952,0.9969585839616503,0.14409304414904553,0.8638013089076979,8.75,0.9969585839616503,0.0008771585797063393,0.999996900392134,False,True,NRMSE+r+delay
1.0,pulse,30.0,plug,8.47967356,0.996959256913422,0.15595710239907587,0.8404494915326047,9.5,0.996959256913422,0.0008276302264979109,0.9999974530518854,False,True,NRMSE+r+delay
1.0,pulse,30.0,plug,9.32533598,0.9969591030725876,0.1687735981302739,0.8131480563186945,10.350000000000016,0.9969591030725876,0.0008296997085198938,0.9999974467882945,False,True,NRMSE+r+delay
1.0,pulse,30.0,plug,10.0,0.9969599778307288,0.1788145066270001,0.790253828869495,11.0,0.9969599778307288,0.0009144031756569903,0.9999965212618134,False,True,NRMSE+r+delay
1.0,pulse,30.0,plug,10.25533478,0.9969585381883874,0.18256991660792335,0.781351087493572,11.25,0.9969585381883874,0.0009578964481445132,0.9999960124298972,False,True,NRMSE+r+delay
1.0,pulse,30.0,plug,11.27808066,0.9969592004180802,0.1973568412521353,0.7444981355439542,12.300000000000015,0.9969592004180802,0.0008321978154669942,0.9999974571078681,False,True,NRMSE+r+delay
1.0,pulse,30.0,plug,12.40282313,0.996959215981602,0.21312417240062134,0.7020419251348998,13.4,0.996959215981602,0.0009412970029800161,0.9999962607263251,False,True,NRMSE+r+delay
1.0,pulse,30.0,plug,13.63973412,0.9969596137310357,0.22983098391806317,0.6534966173711623,14.65,0.9969596137310357,0.0008619586629752368,0.9999971843853962,False,True,NRMSE+r+delay
1.0,pulse,30.0,plug,15.0,0.9969599778307285,0.24739991180071907,0.598496459814108,16.0,0.9969599778307285,0.0009245499928926017,0.9999965121250635,False,True,NRMSE+r+delay
1.0,pulse,30.0,cstr,0.05,0.9969540660610505,0.018713680831423905,0.997704509153335,1.1000000000000152,0.9969540660610505,0.0008140155044946963,0.9999974541942372,True,True,
1.0,pulse,30.0,cstr,0.05498641,0.9969524558702426,0.018792049082342537,0.9976852276283296,1.1000000000000152,0.9969524558702426,0.0008203028631198233,0.999997388884507,True,True,
1.0,pulse,30.0,cstr,0.0604701,0.9969503544404342,0.01887935351323824,0.9976636525004935,1.1000000000000152,0.9969503544404342,0.0008360691629335973,0.999997220429155,True,True,
1.0,pulse,30.0,cstr,0.06650068,0.9969476380624771,0.01897639787718757,0.9976395529190741,1.1000000000000152,0.9969476380624771,0.0008638186448230371,0.9999969148087737,True,True,
1.0,pulse,30.0,cstr,0.07313267,0.9969441553798835,0.01908406977651348,0.9976126693959422,1.1000000000000152,0.9969441553798835,0.0009060210395892057,0.9999964298665318,True,True,
1.0,pulse,30.0,cstr,0.08042606,0.9969403897065727,0.019203350495057777,0.9975827095996199,1.15,0.9969403897065727,0.0008841847776347529,0.9999966913893088,True,True,
1.0,pulse,30.0,cstr,0.0884468,0.9969371566250801,0.01933532356100167,0.9975493440784037,1.15,0.9969371566250801,0.0008435491454146816,0.9999971550215225,True,True,
1.0,pulse,30.0,cstr,0.09726744,0.9969327212469749,0.019481185630469893,0.9975122009366122,1.15,0.9969327212469749,0.0008216454499248515,0.9999973992388169,True,True,
1.0,pulse,30.0,cstr,0.1,0.9969311591514223,0.019526497015124145,0.997500605686144,1.15,0.9969311591514223,0.0008200983578226818,0.9999974177703105,True,True,
1.0,pulse,30.0,cstr,0.10696774,0.9969267717331289,0.019642256780369877,0.9974708600973088,1.15,0.9969267717331289,0.0008276443941853751,0.9999973416954963,True,True,
1.0,pulse,30.0,cstr,0.11763544,0.9969189256261886,0.019819993351609503,0.997424846238018,1.15,0.9969189256261886,0.0008700754609802365,0.9999968795725748,True,True,
1.0,pulse,30.0,cstr,0.12936701,0.9969087611934226,0.020016000375631223,0.9973736210119314,1.2,0.9969087611934226,0.000905567288486189,0.9999964781904581,True,True,
1.0,pulse,30.0,cstr,0.14226855,0.9968995052280734,0.02023204639918163,0.9973165736616578,1.2,0.9968995052280734,0.0008427339383241192,0.9999972087351984,True,True,
1.0,pulse,30.0,cstr,0.15645673,0.9968870076696311,0.02047007886846265,0.9972530102902681,1.2,0.9968870076696311,0.0008360086616267004,0.9999972979081488,True,True,
1.0,pulse,30.0,cstr,0.17205988,0.9968704530794251,0.020732241887299267,0.997182141061841,1.2,0.9968704530794251,0.0009053433108078291,0.9999965275982422,True,True,
1.0,pulse,30.0,cstr,0.1892191,0.9968517335271377,0.021020894134703146,0.9971030656187865,1.25,0.9968517335271377,0.0008677359346573044,0.9999969870724754,True,True,
1.0,pulse,30.0,cstr,0.20808957,0.996829571039169,0.021338629912071947,0.9970147555581491,1.25,0.996829571039169,0.0008537712262345506,0.9999971718377507,True,True,
1.0,pulse,30.0,cstr,0.22884197,0.996800214643089,0.021688301745075404,0.9969160339393545,1.25,0.996800214643089,0.0009693842108251557,0.9999958282916093,True,True,
1.0,pulse,30.0,cstr,0.25,0.9967709900276953,0.022044986801181266,0.9968136742311877,1.3000000000000151,0.9967709900276953,0.0008636572035153314,0.9999971346439773,True,True,
1.0,pulse,30.0,cstr,0.25166396,0.9967684885469468,0.02207304360271911,0.9968055515747108,1.3000000000000151,0.9967684885469468,0.0008636557307692209,0.999997137811907,True,True,
1.0,pulse,30.0,cstr,0.27676195,0.9967266865129266,0.02249629848984443,0.9966817584121593,1.3000000000000151,0.9967266865129266,0.0009696940692231032,0.9999959182643092,True,True,
1.0,pulse,30.0,cstr,0.30436292,0.9966792441029064,0.022961846213748825,0.9965428704333323,1.3500000000000152,0.9966792441029064,0.0008881870295164857,0.999996969240736,True,True,
1.0,pulse,30.0,cstr,0.33471648,0.9966188769012156,0.023473834322642488,0.9963868303191807,1.4,0.9966188769012156,0.0009518942290420527,0.9999962816480431,True,True,
1.0,pulse,30.0,cstr,0.36809714,0.9965483125409742,0.024036811446839994,0.9962112610093777,1.4,0.9965483125409742,0.0009603172368363031,0.9999962699977859,True,True,
1.0,pulse,30.0,cstr,0.4048068,0.9964625126850001,0.024655762867670676,0.9960134109208716,1.45,0.9964625126850001,0.0009463019324807639,0.9999965602284258,True,True,
1.0,pulse,30.0,cstr,0.44517744,0.9963579105754643,0.025336147532585587,0.9957900895635906,1.5,0.9963579105754643,0.0009817075189331589,0.9999962593066656,True,True,
1.0,pulse,30.0,cstr,0.48957418,0.9962314706216874,0.026083938807699766,0.9955375910202077,1.5500000000000151,0.9962314706216874,0.0010320872775115278,0.9999957787054595,True,True,
1.0,pulse,30.0,cstr,0.5,0.9962008947653198,0.026259467684052785,0.9954772512806244,1.5500000000000151,0.9962008947653198,0.0010168126162706462,0.9999960285422729,True,True,
1.0,pulse,30.0,cstr,0.53839852,0.9960791751097071,0.026905665022025717,0.9952516044551567,1.6000000000000152,0.9960791751097071,0.00107681055229642,0.9999953876267575,True,True,
1.0,pulse,30.0,cstr,0.59209203,0.9958957803838165,0.027808453395559367,0.9949271080134593,1.65,0.9958957803838165,0.0011133368052275545,0.9999951519287374,True,True,
1.0,pulse,30.0,cstr,0.65114029,0.9956745221056275,0.028800072751053073,0.9945582448180319,1.7,0.9956745221056275,0.0011573839631459156,0.9999948587979732,True,True,
1.0,pulse,30.0,cstr,0.71607733,0.9954067604290118,0.029888977638224085,0.9941381769016437,1.75,0.9954067604290118,0.0012466501957011955,0.999993919477043,True,True,
1.0,pulse,30.0,cstr,0.75,0.9952571197868251,0.03045709295019926,0.9939127683276183,1.8000000000000151,0.9952571197868251,0.0012706518531418669,0.9999937986669388,True,True,
1.0,pulse,30.0,cstr,0.78749042,0.9950827777410608,0.031084349332665195,0.9936589150233834,1.8500000000000152,0.9950827777410608,0.0013453084328209847,0.9999928466309985,True,True,
1.0,pulse,30.0,cstr,0.8660254,0.9946947478836058,0.03239613434353533,0.9931111200786544,1.9,0.9946947478836058,0.0014334962010330008,0.9999920208190689,True,True,
1.0,pulse,30.0,cstr,0.95239254,0.9942257095772074,0.03383507702924131,0.9924838729434752,2.0,0.9942257095772074,0.0015470513003825407,0.9999908205044618,True,True,
1.0,pulse,30.0,cstr,1.0,0.9939488819172263,0.03462650617942399,0.9921271121346601,2.0500000000000154,0.9939488819172263,0.0016238681881963711,0.9999898716996736,True,True,
1.0,pulse,30.0,cstr,1.04737292,0.9936606520070805,0.03541274212475862,0.991764409855363,2.100000000000015,0.9936606520070805,0.001704992030961922,0.9999888019081848,True,True,
1.0,pulse,30.0,cstr,1.15182551,0.9929817473468232,0.03714152519456842,0.9909378195328619,2.2,0.9929817473468232,0.0018840814385659558,0.9999863802049401,True,True,
1.0,pulse,30.0,cstr,1.26669498,0.9921662848685674,0.03903464539713763,0.989986700098529,2.3000000000000154,0.9921662848685674,0.0021069395483599438,0.9999829574004028,True,True,
1.0,pulse,30.0,cstr,1.39302016,0.9911857207358836,0.04110611192580733,0.9888907764579481,2.4,0.9911857207358836,0.002430472595020416,0.9999765842081216,True,True,
1.0,pulse,30.0,cstr,1.53194353,0.9900137506650781,0.043370661784730924,0.9876264773933856,2.5500000000000154,0.9900137506650781,0.002705100282146246,0.9999717511351948,True,True,
1.0,pulse,30.0,cstr,1.68472147,0.9886103944789922,0.04584365458180246,0.9861664804179885,2.7,0.9886103944789922,0.0030837021149007584,0.9999634112197157,True,True,
1.0,pulse,30.0,cstr,1.85273568,0.9869346811305957,0.04854092015399841,0.9844792314619347,2.850000000000015,0.9869346811305957,0.0035663391415672384,0.9999506694245421,True,True,
1.0,pulse,30.0,cstr,2.0,0.9853573529640188,0.05088475479980149,0.9829323201353865,3.0,0.9853573529640188,0.00398003600215918,0.9999391204682496,True,True,
1.0,pulse,30.0,cstr,2.03750564,0.9849390526971342,0.05147854537365671,0.9825284573233988,3.0500000000000154,0.9849390526971342,0.004078360148685759,0.9999364933834035,True,True,
1.0,pulse,30.0,cstr,2.24070237,0.982568185565605,0.05467259300110184,0.980272693013407,3.2,0.982568185565605,0.0048190014750471985,0.9999091086461744,True,True,
1.0,pulse,30.0,cstr,2.46416355,0.979761973152453,0.05813874346853704,0.9776648569113578,3.45,0.979761973152453,0.005513685171284345,0.9998840626113694,True,True,
1.0,pulse,30.0,cstr,2.70991009,0.9764516512130893,0.06189185385300242,0.9746519163076179,3.65,0.9764516512130893,0.006484275467097894,0.9998382350722361,True,True,
1.0,pulse,30.0,cstr,2.9801645,0.9725584002095038,0.06594543697838696,0.9711746922377741,3.9,0.9725584002095038,0.007572123695068969,0.9997802569741064,True,True,
1.0,pulse,30.0,cstr,3.0,0.9722631954142251,0.06623983582894846,0.9709130649855763,3.9,0.9722631954142251,0.007696962298566436,0.9997712094352135,True,True,
1.0,pulse,30.0,cstr,3.27737088,0.9680023270102018,0.07031106216477051,0.9671678665869068,4.15,0.9680023270102018,0.008900235780329299,0.9996952061832292,True,True,
1.0,pulse,30.0,cstr,3.60421712,0.9626930934892208,0.07499769953739167,0.9625602490082892,4.4,0.9626930934892208,0.010522285650917736,0.9995689037456541,True,True,
1.0,pulse,30.0,cstr,3.7,0.9610857646248187,0.07634811104219565,0.9611731463739797,4.5,0.9610857646248187,0.010930062579189777,0.9995385712969241,True,True,
1.0,pulse,30.0,cstr,3.96365914,0.9565425734959909,0.08001102817601452,0.957275368536996,4.7,0.9565425734959909,0.012316983300477301,0.999410114287158,True,True,
1.0,pulse,30.0,cstr,4.35894766,0.9494548709889334,0.08535274839366536,0.9512324360240357,5.050000000000015,0.9494548709889312,0.014319205400416254,0.9992111275559442,True,True,
1.0,pulse,30.0,cstr,4.79365758,0.9413338128825021,0.0910199410921751,0.9443477089790511,5.350000000000015,0.9413338128825021,0.01686408895601538,0.9988925468864762,False,True,r
1.0,pulse,30.0,cstr,5.0,0.9373805007899841,0.09363459491647903,0.9410040519929938,5.550000000000015,0.9373805007899255,0.01791815675533515,0.9987645197572803,False,True,r
1.0,pulse,30.0,cstr,5.27172033,0.9320916538720215,0.09700452677125207,0.9365362569126346,5.75,0.9320916538720215,0.01952108038616974,0.9985315093720569,False,True,r
1.0,pulse,30.0,cstr,5.79745941,0.9216412902992737,0.10329287551580667,0.9277140897276426,6.100000000000015,0.9216412902992737,0.022798145159528677,0.9979815628177987,False,True,NRMSE+r
1.0,pulse,30.0,cstr,6.37562949,0.9099059965161111,0.10986561594201076,0.917800567683404,6.5,0.9099059958360921,0.026405089872685666,0.9972907709984539,False,True,NRMSE+r
1.0,pulse,30.0,cstr,7.01145942,0.8968213578284076,0.1166976789809802,0.9067209712859677,6.9,0.8968213564101353,0.030534216967820698,0.9963616522604981,False,False,amplitude+NRMSE+r
1.0,pulse,30.0,cstr,7.71069952,0.8823428866238909,0.12375859537827263,0.8944090764414591,7.350000000000015,0.8823428849431146,0.03501742173962466,0.9952192554795789,False,False,amplitude+NRMSE+r
1.0,pulse,30.0,cstr,8.47967356,0.8664373952799034,0.13101304543801437,0.8808095603923466,7.800000000000015,0.8664373933015105,0.04005557750061833,0.9937312122980161,False,False,amplitude+NRMSE+r+delay
1.0,pulse,30.0,cstr,9.32533598,0.8490973934009576,0.13842163907446323,0.8658800600190237,8.300000000000015,0.8490973910249754,0.04546713688813867,0.9919375023673074,False,False,amplitude+NRMSE+r+delay
1.0,pulse,30.0,cstr,10.0,0.8354493058851853,0.14393894194842827,0.8540457937033799,8.65,0.8354493032018604,0.049848575661568965,0.9902820099222601,False,False,amplitude+NRMSE+r+delay
1.0,pulse,30.0,cstr,10.25533478,0.8303357515347711,0.14594188309267866,0.8495927239325525,8.75,0.8303357487704103,0.05158467033308494,0.9895450196322868,False,False,amplitude+NRMSE+r+delay
1.0,pulse,30.0,cstr,11.27808066,0.810189953169151,0.15352927889381723,0.8319351324148605,9.300000000000015,0.8101899498028106,0.05790388094569539,0.9868627042297636,False,False,amplitude+NRMSE+r+delay
1.0,pulse,30.0,cstr,12.40282313,0.7887207290355565,0.16113848564191008,0.812910505323921,9.800000000000015,0.7887207250587734,0.06488417709466839,0.9834206723013524,False,False,amplitude+NRMSE+r+delay
1.0,pulse,30.0,cstr,13.63973412,0.7660077023735455,0.1687244802322987,0.7925371770692593,10.300000000000015,0.7660076976959893,0.07232927401179892,0.9792675238843259,False,False,amplitude+NRMSE+r+delay
1.0,pulse,30.0,cstr,15.0,0.7421568566660057,0.17624365247818546,0.7708473673569629,10.850000000000016,0.7421568510524039,0.08003361016324183,0.9745338980329806,False,False,amplitude+NRMSE+r+delay
1.0,pulse,30.0,gamma_rtd,0.05,0.996958202062232,0.018393970066677763,0.9977823344988306,1.1000000000000152,0.996958202062232,0.0008658149658550389,0.9999968790848764,True,True,
1.0,pulse,30.0,gamma_rtd,0.05498641,0.9969580409708112,0.0184503129841256,0.9977687167338618,1.1000000000000152,0.9969580409708112,0.0008480247792639141,0.9999970790223452,True,True,
1.0,pulse,30.0,gamma_rtd,0.0604701,0.9969577400851735,0.018518212531718346,0.9977522504419427,1.1000000000000152,0.9969577400851735,0.0008312187596264701,0.9999972642839681,True,True,
1.0,pulse,30.0,gamma_rtd,0.06650068,0.9969572313137526,0.0185985753435343,0.9977326835061404,1.1000000000000152,0.9969572313137526,0.000818266552534933,0.9999974048982505,True,True,
1.0,pulse,30.0,gamma_rtd,0.07313267,0.9969564266884723,0.018692250340035202,0.9977097683072748,1.1000000000000152,0.9969564266884723,0.0008130980419442165,0.9999974611781596,True,True,
1.0,pulse,30.0,gamma_rtd,0.08042606,0.9969552150364679,0.0188000677863691,0.9976832509608858,1.1000000000000152,0.9969552150364679,0.0008205943651339042,0.9999973825278093,True,True,
1.0,pulse,30.0,gamma_rtd,0.0884468,0.9969534579683229,0.018922881864626814,0.9976528593666865,1.1000000000000152,0.9969534579683229,0.0008461375147081583,0.9999971059212708,True,True,
1.0,pulse,30.0,gamma_rtd,0.09726744,0.9969509848598512,0.01906161459162079,0.9976182904198198,1.1000000000000152,0.9969509848598512,0.0008948249755036449,0.9999965538699097,True,True,
1.0,pulse,30.0,gamma_rtd,0.1,0.9969501003631733,0.019105188267221664,0.9976073807479021,1.1000000000000152,0.9969501003631733,0.0009139821108547859,0.9999963280236691,True,True,
1.0,pulse,30.0,gamma_rtd,0.10696774,0.996948505996886,0.01921729479206098,0.9975791977610109,1.15,0.996948505996886,0.0008769553950110515,0.9999967652271958,True,True,
1.0,pulse,30.0,gamma_rtd,0.11763544,0.9969470585480169,0.0193910931062017,0.997535179668682,1.15,0.9969470585480169,0.0008291799964630439,0.9999973008052871,True,True,
1.0,pulse,30.0,gamma_rtd,0.12936701,0.9969444689195286,0.019584349811061327,0.9974857677526724,1.15,0.9969444689195286,0.0008177039076687674,0.9999974278311348,True,True,
1.0,pulse,30.0,gamma_rtd,0.14226855,0.9969403842368079,0.01979859881783826,0.997430415460199,1.15,0.9969403842368079,0.0008578987849097484,0.9999969919545808,True,True,
1.0,pulse,30.0,gamma_rtd,0.15645673,0.9969347711812964,0.02003558730363482,0.9973684863601525,1.2,0.9969347711812964,0.0008913711701228652,0.9999966144457811,True,True,
1.0,pulse,30.0,gamma_rtd,0.17205988,0.996931017398261,0.020297294172049993,0.9972992411785684,1.2,0.996931017398261,0.0008248860056991673,0.9999973662767733,True,True,
1.0,pulse,30.0,gamma_rtd,0.1892191,0.9969246422955298,0.02058594644562396,0.9972218235584276,1.2,0.9969246422955298,0.0008457545462640465,0.999997145918029,True,True,
1.0,pulse,30.0,gamma_rtd,0.20808957,0.9969156801580968,0.02090403762756957,0.9971352431537276,1.25,0.9969156801580968,0.0008879264352267052,0.9999966781824338,True,True,
1.0,pulse,30.0,gamma_rtd,0.22884197,0.996907952035776,0.021254347277075467,0.9970383558223419,1.25,0.996907952035776,0.0008265352974744471,0.9999973768292172,True,True,
1.0,pulse,30.0,gamma_rtd,0.25,0.9968964867439389,0.02161183679373532,0.996937821073247,1.25,0.9968964867439389,0.0009120807935821668,0.9999964173033647,True,True,
1.0,pulse,30.0,gamma_rtd,0.25166396,0.9968954312383455,0.021639961431735338,0.9969298405151727,1.25,0.9968954312383455,0.0009244308856174671,0.9999962701193004,True,True,
1.0,pulse,30.0,gamma_rtd,0.27676195,0.9968832183145399,0.022064298020260987,0.996808171078332,1.3000000000000151,0.9968832183145399,0.0008331842863091604,0.9999973359225648,True,True,
1.0,pulse,30.0,gamma_rtd,0.30436292,0.9968652255252598,0.022531133329454764,0.9966715832702489,1.3000000000000151,0.9968652255252598,0.0009521983528850543,0.9999959675531997,True,True,
1.0,pulse,30.0,gamma_rtd,0.33471648,0.996847135231848,0.023044632715726942,0.9965180351670277,1.3500000000000152,0.996847135231848,0.0008508968773161717,0.9999971844285925,True,True,
1.0,pulse,30.0,gamma_rtd,0.36809714,0.9968228171639315,0.023609384962607442,0.996345159964522,1.4,0.9968228171639315,0.0008651112331026871,0.9999970560060023,True,True,
1.0,pulse,30.0,gamma_rtd,0.4048068,0.9967926855137474,0.024230440300596394,0.9961502097910733,1.4,0.9967926855137474,0.0009724367736246891,0.9999958034784622,True,True,
1.0,pulse,30.0,gamma_rtd,0.44517744,0.9967589145205158,0.024913351548480546,0.9959299890562283,1.45,0.9967589145205158,0.0009151842816908496,0.999996552299509,True,True,
1.0,pulse,30.0,gamma_rtd,0.48957418,0.9967171130962609,0.02566422098776723,0.9956807745223774,1.5,0.9967171130962609,0.0008999706206761006,0.9999967864393254,True,True,
1.0,pulse,30.0,gamma_rtd,0.5,0.9967057391206409,0.025840523183468522,0.9956211845151588,1.5,0.9967057391206409,0.0009577527210005041,0.9999960987746646,True,True,
1.0,pulse,30.0,gamma_rtd,0.53839852,0.9966661536095133,0.026489749469747657,0.995398220822506,1.5500000000000151,0.9966661536095133,0.0009092018731467788,0.9999967442506829,True,True,
1.0,pulse,30.0,gamma_rtd,0.59209203,0.9966042623732149,0.027397291916884708,0.9950772472219113,1.6000000000000152,0.9966042623732149,0.0009394746521881504,0.999996458518315,True,True,
1.0,pulse,30.0,gamma_rtd,0.65114029,0.9965288304425922,0.0283949153921778,0.9947119034776948,1.65,0.9965288304425922,0.0010087362862888274,0.9999956784089349,True,True,
1.0,pulse,30.0,gamma_rtd,0.71607733,0.9964392373909821,0.029491463358641966,0.994295209490726,1.75,0.9964392373909821,0.0009733183542443849,0.9999962593091146,True,True,
1.0,pulse,30.0,gamma_rtd,0.75,0.9963883487445969,0.030064039666066977,0.9940713310039634,1.75,0.9963883487445969,0.0010359328922677252,0.9999955077980407,True,True,
1.0,pulse,30.0,gamma_rtd,0.78749042,0.9963308252496366,0.030696622846937822,0.9938189650664783,1.8000000000000151,0.9963308252496366,0.0009946155722761205,0.999996139532844,True,True,
1.0,pulse,30.0,gamma_rtd,0.8660254,0.9961985337610033,0.032020996777760775,0.9932735232543775,1.9,0.9961985337610033,0.0010372146368268645,0.9999957664852884,True,True,
1.0,pulse,30.0,gamma_rtd,0.95239254,0.9960387200213521,0.03347618002040528,0.9926475209949833,1.95,0.9960387200213521,0.0011371868826812583,0.9999945857789203,True,True,
1.0,pulse,30.0,gamma_rtd,1.0,0.9959448745730419,0.034277705982214295,0.9922907718262827,2.0,0.9959448745730419,0.0011466252579118178,0.9999945916973733,True,True,
1.0,pulse,30.0,gamma_rtd,1.04737292,0.9958469686498361,0.03507483741945853,0.9919275599019404,2.0500000000000154,0.9958469686498361,0.0011580436746070459,0.9999945782613856,True,True,
1.0,pulse,30.0,gamma_rtd,1.15182551,0.9956141475392792,0.036830784730703135,0.9910978275581064,2.15,0.9956141475392792,0.0012398393842200479,0.9999936843397655,True,True,
1.0,pulse,30.0,gamma_rtd,1.26669498,0.9953339748073919,0.03875907027492322,0.9901396494885066,2.3000000000000154,0.9953339748073919,0.001265168580947169,0.9999937652448256,True,True,
1.0,pulse,30.0,gamma_rtd,1.39302016,0.9949954632260649,0.04087605247650387,0.9890309619026998,2.4,0.9949954632260649,0.0013619695603847566,0.9999927431604109,True,True,
1.0,pulse,30.0,gamma_rtd,1.53194353,0.9945866727990714,0.04319947517263425,0.9877456904781924,2.5500000000000154,0.9945866727990714,0.0014510110491456323,0.9999919399778242,True,True,
1.0,pulse,30.0,gamma_rtd,1.68472147,0.9940930024328487,0.045748530379779814,0.9862530250911992,2.7,0.9940930024328487,0.0015854798227737535,0.999990363781076,True,True,
1.0,pulse,30.0,gamma_rtd,1.85273568,0.9934966217407122,0.048543908015109466,0.9845165744027199,2.850000000000015,0.9934966217407122,0.0017859451668182282,0.9999873989943272,True,True,
1.0,pulse,30.0,gamma_rtd,2.0,0.992930210958543,0.05098679504135082,0.9829136211466435,3.0,0.992930210958543,0.0019250362218241116,0.9999855379076206,True,True,
1.0,pulse,30.0,gamma_rtd,2.03750564,0.9927797870088473,0.05160782100745485,0.9824933895810924,3.0500000000000154,0.9927797870088473,0.0019407333119937414,0.9999855702723259,True,True,
1.0,pulse,30.0,gamma_rtd,2.24070237,0.9919150875898445,0.05496399834834081,0.9801328448846777,3.25,0.9919150875898445,0.0021761337038046446,0.9999818420825876,True,True,
1.0,pulse,30.0,gamma_rtd,2.46416355,0.9908726157294517,0.05863763234625747,0.9773753687118311,3.45,0.9908726157294517,0.0025093923889912876,0.9999751834555349,True,True,
1.0,pulse,30.0,gamma_rtd,2.70991009,0.9896218100270402,0.06265526349353572,0.9741510256390664,3.7,0.9896218100270402,0.002824710572960836,0.999969035514915,True,True,
1.0,pulse,30.0,gamma_rtd,2.9801645,0.9881180449924244,0.06704458677521893,0.9703779576321401,4.0,0.9881180449924244,0.0032019436656861187,0.9999608516935796,True,True,
1.0,pulse,30.0,gamma_rtd,3.0,0.9880034718815868,0.06736549250383495,0.9700918092557143,4.0,0.9880034718815868,0.0032390299935468243,0.9999598370773644,True,True,
1.0,pulse,30.0,gamma_rtd,3.27737088,0.9863135913631047,0.07183415050307525,0.9659607157863748,4.25,0.9863135913631047,0.003746375295228507,0.999945356344413,True,True,
1.0,pulse,30.0,gamma_rtd,3.60421712,0.9841546708693312,0.07705292735205746,0.9607885272143175,4.600000000000015,0.9841546708693312,0.004284966298335468,0.9999299292678981,True,True,
1.0,pulse,30.0,gamma_rtd,3.7,0.9834868792387362,0.07857221569878071,0.9592119925826796,4.7,0.9834868792387362,0.004464600506378663,0.9999240217102042,True,True,
1.0,pulse,30.0,gamma_rtd,3.96365914,0.9815717548635793,0.08272972151994014,0.9547335834414346,4.95,0.9815717548635793,0.0049953208296621655,0.9999047665688501,True,True,
