trace_id,time_min,tau_transport_min,modeled_signal,modeled_normalized_to_source,pass_strict
Choi_2020_C,0.000000,0.05,20.567,0.322778828,PASS
Choi_2020_C,0.250000,0.05,20.567,0.322778828,PASS
Choi_2020_C,0.500000,0.05,21.17835279,0.3490441998,PASS
Choi_2020_C,0.750000,0.05,21.79382485,0.3754865462,PASS
Choi_2020_C,1.000000,0.05,23.38818441,0.4439845513,PASS
Choi_2020_C,1.250000,0.05,24.98913967,0.5127659251,PASS
Choi_2020_C,1.500000,0.05,24.3880774,0.4869426619,PASS
Choi_2020_C,1.750000,0.05,23.77217805,0.4604819578,PASS
Choi_2020_C,2.000000,0.05,22.72857941,0.4156461339,PASS
Choi_2020_C,2.250000,0.05,21.68209896,0.3706864995,PASS
Choi_2020_C,2.500000,0.05,21.5528766,0.3651347568,PASS
Choi_2020_C,2.750000,0.05,21.42983467,0.3598485424,PASS
Choi_2020_C,3.000000,0.05,20.45014587,0.3177584581,PASS
Choi_2020_C,3.250000,0.05,19.46468503,0.2754203912,PASS
Choi_2020_C,3.500000,0.05,18.63264428,0.2396736672,PASS
Choi_2020_C,3.750000,0.05,17.80163726,0.2039713552,PASS
Choi_2020_C,4.000000,0.05,17.97929483,0.2116040055,PASS
Choi_2020_C,4.250000,0.05,18.16374873,0.2195286445,PASS
Choi_2020_C,4.500000,0.05,18.62387864,0.2392970716,PASS
Choi_2020_C,4.750000,0.05,19.08586604,0.2591453015,PASS
Choi_2020_C,5.000000,0.05,19.63924606,0.2829200061,PASS
Choi_2020_C,5.250000,0.05,20.19324188,0.306721167,PASS
Choi_2020_C,5.500000,0.05,20.47210827,0.3187020221,PASS
Choi_2020_C,5.750000,0.05,20.74912084,0.3306032326,PASS
Choi_2020_C,6.000000,0.05,21.14878879,0.3477740501,PASS
Choi_2020_C,6.250000,0.05,21.54928318,0.364980374,PASS
Choi_2020_C,6.500000,0.05,22.77518391,0.4176483894,PASS
Choi_2020_C,6.750000,0.05,24.00664618,0.4705553439,PASS
Choi_2020_C,7.000000,0.05,24.81004999,0.5050717471,PASS
Choi_2020_C,7.250000,0.05,25.61056955,0.5394642358,PASS
Choi_2020_C,7.500000,0.05,25.86030587,0.5501935846,PASS
Choi_2020_C,7.750000,0.05,26.10633105,0.5607634924,PASS
Choi_2020_C,8.000000,0.05,26.04690314,0.5582103084,PASS
Choi_2020_C,8.250000,0.05,25.9854171,0.5555687017,PASS
Choi_2020_C,8.500000,0.05,26.71902347,0.5870864181,PASS
Choi_2020_C,8.750000,0.05,27.45798713,0.6188342982,PASS
Choi_2020_C,9.000000,0.05,27.76889094,0.632191568,PASS
Choi_2020_C,9.250000,0.05,28.0769105,0.6454249227,PASS
Choi_2020_C,9.500000,0.05,28.87409219,0.6796740073,PASS
Choi_2020_C,9.750000,0.05,29.67456984,0.7140646948,PASS
Choi_2020_C,10.000000,0.05,29.67996341,0.7142964174,PASS
Choi_2020_C,10.250000,0.05,29.67999975,0.7142979788,PASS
Choi_2020_C,10.500000,0.05,30.8421166,0.7642256659,PASS
Choi_2020_C,10.750000,0.05,32.01206348,0.8144897527,PASS
Choi_2020_C,11.000000,0.05,32.44804247,0.8332205907,PASS
Choi_2020_C,11.250000,0.05,32.87907602,0.8517389593,PASS
Choi_2020_C,11.500000,0.05,33.61600096,0.8833992505,PASS
Choi_2020_C,11.750000,0.05,34.35498697,0.9151480913,PASS
Choi_2020_C,12.000000,0.05,34.35996622,0.9153620133,PASS
Choi_2020_C,12.250000,0.05,34.35999977,0.9153634547,PASS
Choi_2020_C,12.500000,0.05,34.66542808,0.928485482,PASS
Choi_2020_C,12.750000,0.05,34.97291412,0.9416959151,PASS
Choi_2020_C,13.000000,0.05,35.21982504,0.952303877,PASS
Choi_2020_C,13.250000,0.05,35.46632781,0.9628943036,PASS
Choi_2020_C,13.500000,0.05,35.59015997,0.9682144684,PASS
Choi_2020_C,13.750000,0.05,35.71316557,0.9734991224,PASS
Choi_2020_C,14.000000,0.05,35.77507999,0.9761591336,PASS
Choi_2020_C,14.250000,0.05,35.83658279,0.9788014601,PASS
Choi_2020_C,14.500000,0.05,35.89857944,0.9814650041,PASS
Choi_2020_C,14.750000,0.05,35.96057941,0.9841286911,PASS
Choi_2020_C,15.000000,0.05,35.89941492,0.9815008987,PASS
Choi_2020_C,15.250000,0.05,35.83742055,0.9788374527,PASS
Choi_2020_C,15.500000,0.05,35.40890689,0.9604273453,PASS
Choi_2020_C,15.750000,0.05,34.97792364,0.9419111377,PASS
Choi_2020_C,16.000000,0.05,34.79176285,0.9339131659,PASS
Choi_2020_C,16.250000,0.05,34.60725166,0.9259860655,PASS
Choi_2020_C,16.500000,0.05,33.13796712,0.8628616222,PASS
Choi_2020_C,16.750000,0.05,31.66002584,0.7993652622,PASS
Choi_2020_C,17.000000,0.05,29.81551254,0.7201199752,PASS
Choi_2020_C,17.250000,0.05,27.9685293,0.6407685726,PASS
Choi_2020_C,17.500000,0.05,27.46640623,0.6191960057,PASS
Choi_2020_C,17.750000,0.05,26.97334476,0.5980127496,PASS
Choi_2020_C,18.000000,0.05,28.34618711,0.6569937752,PASS
Choi_2020_C,18.250000,0.05,29.73160182,0.7165149435,PASS
Choi_2020_C,18.500000,0.05,31.85112191,0.8075752667,PASS
Choi_2020_C,18.750000,0.05,33.97558835,0.898848099,PASS
Choi_2020_C,19.000000,0.05,34.23474199,0.9099820412,PASS
Choi_2020_C,19.250000,0.05,34.48132725,0.9205760118,PASS
Choi_2020_C,19.500000,0.05,34.66624558,0.928520604,PASS
Choi_2020_C,19.750000,0.05,34.8507484,0.9364473448,PASS
Choi_2020_C,20.000000,0.05,35.15791628,0.9496441089,PASS
Choi_2020_C,20.250000,0.05,35.46591067,0.9628763822,PASS
Choi_2020_C,20.500000,0.05,35.77391063,0.9761088948,PASS
Choi_2020_C,20.750000,0.05,36.08191063,0.9893414089,PASS
Choi_2020_C,21.000000,0.05,36.17536603,0.9933565059,PASS
Choi_2020_C,21.250000,0.05,36.26737584,0.9973094964,PASS
Choi_2020_C,21.500000,0.05,36.29878692,0.9986590015,PASS
Choi_2020_C,21.750000,0.05,36.32978969,0.9999909644,PASS
Choi_2020_C,22.000000,0.05,36.20782735,0.9947511321,PASS
Choi_2020_C,22.250000,0.05,36.08483434,0.9894670193,PASS
Choi_2020_C,22.500000,0.05,35.74728979,0.974965191,PASS
Choi_2020_C,22.750000,0.05,35.40829959,0.9604012542,PASS
Choi_2020_C,23.000000,0.05,34.97791955,0.9419109619,PASS
Choi_2020_C,23.250000,0.05,34.54692373,0.9233942141,PASS
Choi_2020_C,23.500000,0.05,34.08562926,0.9035757545,PASS
Choi_2020_C,23.750000,0.05,33.62413065,0.8837485241,PASS
Choi_2020_C,24.000000,0.05,33.07025729,0.8599526244,PASS
Choi_2020_C,24.250000,0.05,32.51576151,0.836129984,PASS
Choi_2020_C,24.500000,0.05,31.99254929,0.8136513701,PASS
Choi_2020_C,24.750000,0.05,31.46954786,0.7911818122,PASS
Choi_2020_C,25.000000,0.05,31.31306155,0.7844587364,PASS
Choi_2020_C,25.250000,0.05,31.1590448,0.7778417596,PASS
Choi_2020_C,25.500000,0.05,31.21909266,0.7804215783,PASS
Choi_2020_C,25.750000,0.05,31.28058287,0.7830633645,PASS
Choi_2020_C,26.000000,0.05,31.40316842,0.7883299717,PASS
Choi_2020_C,26.250000,0.05,31.52616563,0.7936142649,PASS
Choi_2020_C,26.500000,0.05,31.49669989,0.7923483367,PASS
Choi_2020_C,26.750000,0.05,31.46620685,0.7910382735,PASS
Choi_2020_C,27.000000,0.05,31.43521027,0.7897065763,PASS
Choi_2020_C,27.250000,0.05,31.40421029,0.7883747333,PASS
Choi_2020_C,27.500000,0.05,30.91481986,0.7673491947,PASS
Choi_2020_C,27.750000,0.05,30.42234081,0.746190961,PASS
Choi_2020_C,28.000000,0.05,29.59312511,0.7105656089,PASS
Choi_2020_C,28.250000,0.05,28.7616405,0.6748427782,PASS
Choi_2020_C,28.500000,0.05,28.05280847,0.6443894343,PASS
Choi_2020_C,28.750000,0.05,27.34480287,0.6139715959,PASS
Choi_2020_C,29.000000,0.05,26.30008699,0.5690877725,PASS
Choi_2020_C,29.250000,0.05,25.25310238,0.524106478,PASS
Choi_2020_C,29.500000,0.05,24.75686629,0.5027868317,PASS
Choi_2020_C,29.750000,0.05,24.26434112,0.4816266163,PASS
Choi_2020_C,30.000000,0.05,23.83292657,0.4630918786,PASS
Choi_2020_C,30.250000,0.05,23.40192377,0.4445748313,PASS
Choi_2020_C,30.500000,0.05,23.33793408,0.4418256609,PASS
Choi_2020_C,30.750000,0.05,23.27641731,0.4391827337,PASS
Choi_2020_C,31.000000,0.05,23.2149172,0.4365405222,PASS
Choi_2020_C,31.250000,0.05,23.15341719,0.4338983156,PASS
Choi_2020_C,31.500000,0.05,22.8470781,0.4207371584,PASS
Choi_2020_C,31.750000,0.05,22.53908929,0.407505125,PASS
Choi_2020_C,32.000000,0.05,22.10891813,0.389023807,PASS
Choi_2020_C,32.250000,0.05,21.67792372,0.3705071197,PASS
Choi_2020_C,32.500000,0.05,21.18583814,0.3493657905,PASS
Choi_2020_C,32.750000,0.05,20.69334093,0.3282067766,PASS
Choi_2020_C,33.000000,0.05,20.44518341,0.3175452576,PASS
Choi_2020_C,33.250000,0.05,20.19867225,0.3069544701,PASS
Choi_2020_C,33.500000,0.05,20.13592565,0.3042587064,PASS
Choi_2020_C,33.750000,0.05,20.07441725,0.301616139,PASS
Choi_2020_C,34.000000,0.05,19.95183158,0.2963495265,PASS
Choi_2020_C,34.250000,0.05,19.82883437,0.2910652333,PASS
Choi_2020_C,34.500000,0.05,19.58316653,0.2805106773,PASS
Choi_2020_C,34.750000,0.05,19.33667213,0.2699206106,PASS
Choi_2020_C,35.000000,0.05,19.21284003,0.2646004483,PASS
Choi_2020_C,35.250000,0.05,19.08983443,0.2593157943,PASS
Choi_2020_C,35.500000,0.05,19.15009124,0.2619045901,PASS
Choi_2020_C,35.750000,0.05,19.21158286,0.2645464368,PASS
Choi_2020_C,36.000000,0.05,19.27308281,0.2671886409,PASS
Choi_2020_C,36.250000,0.05,19.33458281,0.2698308474,PASS
Choi_2020_C,36.500000,0.05,19.0598636,0.2580281664,PASS
Choi_2020_C,36.750000,0.05,18.78287897,0.2461281564,PASS
Choi_2020_C,37.000000,0.05,18.32212559,0.2263329435,PASS
Choi_2020_C,37.250000,0.05,17.86013399,0.2064845331,PASS
Choi_2020_C,37.500000,0.05,17.24566832,0.1800854237,PASS
Choi_2020_C,37.750000,0.05,16.63017529,0.1536421762,PASS
Choi_2020_C,38.000000,0.05,16.10605545,0.1311245681,PASS
Choi_2020_C,38.250000,0.05,15.58255127,0.1086334109,PASS
Choi_2020_C,38.500000,0.05,15.24230809,0.09401564239,PASS
Choi_2020_C,38.750000,0.05,14.90329972,0.07945092438,PASS
Choi_2020_C,39.000000,0.05,14.71775865,0.07147957753,PASS
Choi_2020_C,39.250000,0.05,14.53325163,0.06355265647,PASS
Choi_2020_C,39.500000,0.05,14.4098372,0.05825043826,PASS
Choi_2020_C,39.750000,0.05,14.28683441,0.05296590516,PASS
Choi_2020_C,40.000000,0.05,14.16333776,0.04766015461,PASS
Choi_2020_C,40.250000,0.05,14.03983778,0.04235426109,PASS
Choi_2020_C,40.500000,0.05,13.91683441,0.03706970323,PASS
Choi_2020_C,40.750000,0.05,13.79383439,0.03178528913,PASS
Choi_2020_C,41.000000,0.05,13.88488236,0.03569695661,PASS
Choi_2020_C,41.250000,0.05,13.97737258,0.0396705868,PASS
Choi_2020_C,41.500000,0.05,14.13095813,0.04626903801,PASS
Choi_2020_C,41.750000,0.05,14.28495534,0.05288517512,PASS
Choi_2020_C,42.000000,0.05,14.53033543,0.06342736837,PASS
Choi_2020_C,42.250000,0.05,14.77633125,0.07399601518,PASS
Choi_2020_C,42.500000,0.05,14.71690314,0.07144282264,PASS
Choi_2020_C,42.750000,0.05,14.6554171,0.06880121585,PASS
Choi_2020_C,43.000000,0.05,14.53283158,0.06353460981,PASS
Choi_2020_C,43.250000,0.05,14.40983437,0.05825031666,PASS
Choi_2020_C,43.500000,0.05,14.34792001,0.05559030786,PASS
Choi_2020_C,43.750000,0.05,14.28641721,0.05294798134,PASS
Choi_2020_C,44.000000,0.05,14.25521169,0.05160730742,PASS
Choi_2020_C,44.250000,0.05,14.2242103,0.05027540397,PASS
Choi_2020_C,44.500000,0.05,14.31587816,0.05421370325,PASS
Choi_2020_C,44.750000,0.05,14.40837255,0.05818751289,PASS
Choi_2020_C,45.000000,0.05,14.47008139,0.06083869172,PASS
Choi_2020_C,45.250000,0.05,14.5315828,0.06348095874,PASS
Choi_2020_C,45.500000,0.05,14.31794922,0.05430268158,PASS
Choi_2020_C,45.750000,0.05,14.10246179,0.04504475822,PASS
Choi_2020_C,46.000000,0.05,13.82587626,0.03316189469,PASS
Choi_2020_C,46.250000,0.05,13.54887905,0.02126134445,PASS
Choi_2020_C,46.500000,0.05,13.48592704,0.01855675566,PASS
Choi_2020_C,46.750000,0.05,13.42441726,0.01591412877,PASS
Choi_2020_C,47.000000,0.05,13.54617404,0.02114512992,PASS
Choi_2020_C,47.250000,0.05,13.66916567,0.02642918316,PASS
Choi_2020_C,47.500000,0.05,13.85325123,0.03433799738,PASS
Choi_2020_C,47.750000,0.05,14.03774843,0.0422644971,PASS
Choi_2020_C,48.000000,0.05,14.13086831,0.04626517902,PASS
Choi_2020_C,48.250000,0.05,14.22337248,0.05023940899,PASS
Choi_2020_C,48.500000,0.05,14.19370128,0.04896465369,PASS
Choi_2020_C,48.750000,0.05,14.16320686,0.047654531,PASS
Choi_2020_C,49.000000,0.05,13.85707668,0.03450234927,PASS
Choi_2020_C,49.250000,0.05,13.54908928,0.02127037636,PASS
Choi_2020_C,49.500000,0.05,13.30217498,0.01066226935,PASS
Choi_2020_C,49.750000,0.05,13.05567219,7.184180577e-05,PASS
Choi_2020_C,50.000000,0.05,13.11509688,0.002624887583,PASS
Choi_2020_C,50.250000,0.05,13.1765829,0.005266493387,PASS
Choi_2020_C,50.500000,0.05,13.54400752,0.0210520501,PASS
Choi_2020_C,50.750000,0.05,13.91349353,0.03692617006,PASS
Choi_2020_C,51.000000,0.05,14.28299344,0.05280088676,PASS
Choi_2020_C,51.250000,0.05,14.65249344,0.06867560747,PASS
Choi_2020_C,51.500000,0.05,15.05278456,0.08587319828,PASS
Choi_2020_C,51.750000,0.05,15.45328316,0.1030797025,PASS
Choi_2020_C,52.000000,0.05,15.48627619,0.1044971725,PASS
Choi_2020_C,52.250000,0.05,15.51679298,0.1058082568,PASS
Choi_2020_C,52.500000,0.05,15.36403625,0.09924541369,PASS
Choi_2020_C,52.750000,0.05,15.21004463,0.0926295165,PASS
Choi_2020_C,53.000000,0.05,15.11762693,0.08865900197,PASS
Choi_2020_C,53.250000,0.05,15.02562412,0.08470631188,PASS
Choi_2020_C,53.500000,0.05,15.02500421,0.08467967886,PASS
Choi_2020_C,53.750000,0.05,15.02500003,0.08467949941,PASS
Choi_2020_C,54.000000,0.05,14.93312326,0.08073222462,PASS
Choi_2020_C,0.000000,1,20.567,0.322778828,PASS
Choi_2020_C,0.250000,1,20.567,0.322778828,PASS
Choi_2020_C,0.500000,1,20.70314812,0.3286281199,PASS
Choi_2020_C,0.750000,1,20.9453285,0.3390328449,PASS
Choi_2020_C,1.000000,1,21.48807871,0.3623508641,PASS
Choi_2020_C,1.250000,1,22.26491295,0.3957257669,PASS
Choi_2020_C,1.500000,1,22.73365335,0.4158641238,PASS
Choi_2020_C,1.750000,1,22.96245002,0.4256938484,PASS
Choi_2020_C,2.000000,1,22.90915206,0.423404024,PASS
Choi_2020_C,2.250000,1,22.63615859,0.4116754851,PASS
Choi_2020_C,2.500000,1,22.39634356,0.4013723819,PASS
Choi_2020_C,2.750000,1,22.18236792,0.3921794089,PASS
Choi_2020_C,3.000000,1,21.7977317,0.3756543951,PASS
Choi_2020_C,3.250000,1,21.28018488,0.353419182,PASS
Choi_2020_C,3.500000,1,20.69330246,0.3282051238,PASS
Choi_2020_C,3.750000,1,20.05242143,0.3006711388,PASS
Choi_2020_C,4.000000,1,19.59411403,0.2809810117,PASS
Choi_2020_C,4.250000,1,19.27799513,0.2673996874,PASS
Choi_2020_C,4.500000,1,19.13399551,0.2612130741,PASS
Choi_2020_C,4.750000,1,19.12404254,0.2607854675,PASS
Choi_2020_C,5.000000,1,19.23883552,0.2657172849,PASS
Choi_2020_C,5.250000,1,19.45078076,0.2748230261,PASS
Choi_2020_C,5.500000,1,19.67711605,0.2845470034,PASS
Choi_2020_C,5.750000,1,19.91465834,0.2947524635,PASS
Choi_2020_C,6.000000,1,20.18824675,0.3065065624,PASS
Choi_2020_C,6.250000,1,20.4899079,0.3194667425,PASS
Choi_2020_C,6.500000,1,20.99724868,0.3412634763,PASS
Choi_2020_C,6.750000,1,21.66477291,0.3699421252,PASS
Choi_2020_C,7.000000,1,22.36171127,0.3998844849,PASS
Choi_2020_C,7.250000,1,23.08155739,0.4308110238,PASS
Choi_2020_C,7.500000,1,23.69658912,0.4572344526,PASS
Choi_2020_C,7.750000,1,24.22999132,0.4801508557,PASS
Choi_2020_C,8.000000,1,24.63180161,0.4974137143,PASS
Choi_2020_C,8.250000,1,24.93112804,0.5102735882,PASS
Choi_2020_C,8.500000,1,25.32770991,0.5273118196,PASS
Choi_2020_C,8.750000,1,25.80003441,0.5476041591,PASS
Choi_2020_C,9.000000,1,26.23601045,0.5663348708,PASS
Choi_2020_C,9.250000,1,26.6436783,0.5838493855,PASS
Choi_2020_C,9.500000,1,27.13824031,0.6050971089,PASS
Choi_2020_C,9.750000,1,27.70047556,0.6292522582,PASS
Choi_2020_C,10.000000,1,28.13834482,0.6480643073,PASS
Choi_2020_C,10.250000,1,28.47935774,0.6627151459,PASS
Choi_2020_C,10.500000,1,29.00374195,0.6852441119,PASS
Choi_2020_C,10.750000,1,29.67093587,0.7139085697,PASS
Choi_2020_C,11.000000,1,30.28588388,0.7403284016,PASS
Choi_2020_C,11.250000,1,30.86014273,0.7650001173,PASS
Choi_2020_C,11.500000,1,31.4708422,0.7912374204,PASS
Choi_2020_C,11.750000,1,32.10992164,0.8186940041,PASS
Choi_2020_C,12.000000,1,32.60763721,0.8400772131,PASS
Choi_2020_C,12.250000,1,32.99525849,0.8567304729,PASS
Choi_2020_C,12.500000,1,33.365157,0.8726223149,PASS
Choi_2020_C,12.750000,1,33.72125301,0.8879211639,PASS
Choi_2020_C,13.000000,1,34.05310647,0.9021784873,PASS
Choi_2020_C,13.250000,1,34.36607981,0.9156246697,PASS
Choi_2020_C,13.500000,1,34.6370312,0.9272654751,PASS
Choi_2020_C,13.750000,1,34.87525585,0.9375002515,PASS
Choi_2020_C,14.000000,1,35.07438915,0.9460555574,PASS
Choi_2020_C,14.250000,1,35.24307808,0.9533028904,PASS
Choi_2020_C,14.500000,1,35.38816749,0.9595363246,PASS
Choi_2020_C,14.750000,1,35.51487759,0.9649801338,PASS
Choi_2020_C,15.000000,1,35.59984517,0.968630571,PASS
Choi_2020_C,15.250000,1,35.65230363,0.9708843286,PASS
Choi_2020_C,15.500000,1,35.59782146,0.968543627,PASS
