waveform_type,T_min,topology,tau_transport_min,tau_sensor_min,amplitude_retention,NRMSE,pearson_r,feature_delay_min,pass_strict
sinusoid,10,cstr,0.0604701,1,0.846183023,0.2095946488,0.8059973024,1,FAIL
sinusoid,10,cstr,0.06650068,1,0.8460369229,0.2106640103,0.8038644251,1,FAIL
sinusoid,10,cstr,0.07313267,1,0.8458493339,0.211849157,0.8014865769,1,FAIL
sinusoid,10,cstr,0.08042606,1,0.8456264715,0.2131603495,0.7988385052,1,FAIL
sinusoid,10,cstr,0.0884468,1,0.8454533895,0.2146087957,0.7958918884,1,FAIL
sinusoid,10,cstr,0.09726744,1,0.8452153537,0.2162067155,0.7926149385,1,FAIL
sinusoid,10,cstr,0.1,1,0.8451314376,0.2167024357,0.7915926927,1,FAIL
sinusoid,10,cstr,0.10696774,1,0.8448956314,0.2179673819,0.7889719921,1,FAIL
sinusoid,10,cstr,0.11763544,1,0.8444737914,0.2199051695,0.7849230183,1.05,FAIL
sinusoid,10,cstr,0.12936701,1,0.8439249512,0.2220355702,0.7804231086,1.05,FAIL
sinusoid,10,cstr,0.14226855,1,0.8434085377,0.2243751999,0.7754218871,1.05,FAIL
sinusoid,10,cstr,0.15645673,1,0.8427402127,0.2269417675,0.7698628844,1.05,FAIL
sinusoid,10,cstr,0.17205988,1,0.841856333,0.229754011,0.7636828404,1.1,FAIL
sinusoid,10,cstr,0.1892191,1,0.840829565,0.2328315646,0.7568110005,1.1,FAIL
sinusoid,10,cstr,0.20808957,1,0.839656,0.2361947694,0.7491683534,1.1,FAIL
sinusoid,10,cstr,0.22884197,1,0.8381078848,0.2398643887,0.7406668782,1.15,FAIL
sinusoid,10,cstr,0.25,1,0.8365340345,0.2435712365,0.7319021204,1.15,FAIL
sinusoid,10,cstr,0.25166396,1,0.8364034735,0.2438611929,0.7312088692,1.15,FAIL
sinusoid,10,cstr,0.27676195,1,0.8342302088,0.2482054253,0.7206863094,1.2,FAIL
sinusoid,10,cstr,0.30436292,1,0.8317252993,0.2529160711,0.7089804848,1.2,FAIL
sinusoid,10,cstr,0.33471648,1,0.8285840064,0.2580099304,0.6959618861,1.25,FAIL
sinusoid,10,cstr,0.36809714,1,0.8250195407,0.2635004557,0.6814905735,1.25,FAIL
sinusoid,10,cstr,0.4048068,1,0.8206564892,0.2693963289,0.6654172066,1.3,FAIL
sinusoid,10,cstr,0.44517744,1,0.8154203225,0.2756997643,0.6475850027,1.35,FAIL
sinusoid,10,cstr,0.48957418,1,0.8093210446,0.2824045773,0.627832839,1.35,FAIL
sinusoid,10,cstr,0.5,1,0.8077958439,0.2839436993,0.6231783182,1.4,FAIL
sinusoid,10,cstr,0.53839852,1,0.8021226887,0.2894940413,0.6059998946,1.4,FAIL
sinusoid,10,cstr,0.59209203,1,0.7936438549,0.2969386799,0.5819320081,1.45,FAIL
sinusoid,10,cstr,0.65114029,1,0.7837264387,0.3046941401,0.5554900601,1.5,FAIL
sinusoid,10,cstr,0.71607733,1,0.7721991978,0.3126994367,0.5265603259,1.55,FAIL
sinusoid,10,cstr,0.75,1,0.7660056467,0.3166646302,0.5115496258,1.6,FAIL
sinusoid,10,cstr,0.78749042,1,0.758886447,0.3208758768,0.4950666543,1.6,FAIL
sinusoid,10,cstr,0.8660254,1,0.7437878649,0.3291270728,0.4609837906,1.65,FAIL
sinusoid,10,cstr,0.95239254,1,0.7266374981,0.3373404247,0.4243507827,1.75,FAIL
sinusoid,10,cstr,1,1,0.7169883319,0.3414996542,0.4045981901,1.75,FAIL
sinusoid,10,cstr,1.0473729,1,0.7073184598,0.3453903701,0.3852829296,1.8,FAIL
sinusoid,10,cstr,1.1518255,1,0.6859866611,0.3531435305,0.343980285,1.85,FAIL
sinusoid,10,cstr,1.266695,1,0.6625463271,0.3604655702,0.3007307202,1.95,FAIL
sinusoid,10,cstr,1.3930202,1,0.6371819863,0.367229225,0.2559059398,2,FAIL
sinusoid,10,cstr,1.5319435,1,0.6100756404,0.3733226568,0.2099495054,2.1,FAIL
sinusoid,10,cstr,1.6847215,1,0.581501016,0.3786570335,0.1633574081,2.15,FAIL
sinusoid,10,cstr,1.8527357,1,0.5517689338,0.3831722871,0.1166528465,2.25,FAIL
sinusoid,10,cstr,2,1,0.527227693,0.3861902366,0.07934983529,2.3,FAIL
sinusoid,10,cstr,2.0375056,1,0.5212623261,0.3868402227,0.07035818682,2.3,FAIL
sinusoid,10,cstr,2.2407024,1,0.4903558547,0.3896646207,0.02496750278,2.35,FAIL
sinusoid,10,cstr,2.4641635,1,0.4593996918,0.3916784898,-0.01907703218,2.45,FAIL
sinusoid,10,cstr,2.7099101,1,0.428842007,0.3929390861,-0.06140250266,2.5,FAIL
sinusoid,10,cstr,2.9801645,1,0.398898457,0.3935215888,-0.1017152466,2.55,FAIL
sinusoid,10,cstr,3,1,0.3968317482,0.3935391083,-0.104447328,2.6,FAIL
sinusoid,10,cstr,3.2773709,1,0.3698712557,0.3935123718,-0.1398035411,2.65,FAIL
sinusoid,10,cstr,3.6042171,1,0.3420414498,0.3930026812,-0.1755341576,2.7,FAIL
sinusoid,10,cstr,3.7,1,0.3346072562,0.3927861676,-0.1849674654,2.7,FAIL
sinusoid,10,cstr,3.9636591,1,0.3155211666,0.3920832757,-0.2088443951,2.75,FAIL
sinusoid,10,cstr,4.3589477,1,0.2904213092,0.3908403156,-0.2397314363,2.8,FAIL
sinusoid,10,cstr,4.7936576,1,0.2668108294,0.3893525485,-0.2682406221,2.85,FAIL
sinusoid,10,cstr,5,1,0.2568471531,0.388633167,-0.2801391118,2.85,FAIL
sinusoid,10,cstr,5.2717203,1,0.2447152427,0.3876896716,-0.2944539058,2.9,FAIL
sinusoid,10,cstr,5.7974594,1,0.2241625488,0.3859116601,-0.3184793187,2.95,FAIL
sinusoid,10,cstr,6.3756295,1,0.2050932551,0.3840688187,-0.3404419105,2.95,FAIL
sinusoid,10,cstr,7.0114594,1,0.1874438794,0.382202327,-0.3604763292,3,FAIL
sinusoid,10,cstr,7.7106995,1,0.1711660092,0.3803450836,-0.3787210028,3.05,FAIL
sinusoid,10,cstr,8.4796736,1,0.1562085809,0.3785226976,-0.3953137659,3.05,FAIL
sinusoid,10,cstr,9.325336,1,0.1424471221,0.3767545186,-0.4103887176,3.1,FAIL
sinusoid,10,cstr,10,1,0.1330959411,0.3754982097,-0.420572846,3.1,FAIL
sinusoid,10,cstr,10.255335,1,0.1298626582,0.3750546324,-0.4240740762,3.1,FAIL
sinusoid,10,cstr,11.278081,1,0.1183181591,0.3734327795,-0.4364908073,3.15,FAIL
sinusoid,10,cstr,12.402823,1,0.1077772945,0.3718951713,-0.4477518195,3.15,FAIL
sinusoid,10,cstr,13.639734,1,0.09814227833,0.370445199,-0.4579615412,3.2,FAIL
sinusoid,10,cstr,15,1,0.08933727365,0.3690840343,-0.4672157311,3.2,FAIL
sinusoid,10,gamma_rtd,0.05,1,0.8466009139,0.2042320157,0.8165156486,0.95,FAIL
sinusoid,10,gamma_rtd,0.05498641,1,0.846593381,0.20485601,0.8153073192,0.95,FAIL
sinusoid,10,gamma_rtd,0.0604701,1,0.8465784621,0.2056078247,0.8138464422,0.95,FAIL
sinusoid,10,gamma_rtd,0.06650068,1,0.8465524536,0.2064973889,0.8121107864,0.95,FAIL
sinusoid,10,gamma_rtd,0.07313267,1,0.8465105647,0.2075339507,0.8100785733,0.95,FAIL
sinusoid,10,gamma_rtd,0.08042606,1,0.8464467377,0.2087264982,0.8077275374,0.95,FAIL
sinusoid,10,gamma_rtd,0.0884468,1,0.8463534318,0.2100842166,0.8050338861,1,FAIL
sinusoid,10,gamma_rtd,0.09726744,1,0.8462213529,0.2116169547,0.8019711925,1,FAIL
sinusoid,10,gamma_rtd,0.1,1,0.8461739852,0.2120981411,0.801004909,1,FAIL
sinusoid,10,gamma_rtd,0.10696774,1,0.8460698607,0.2133356305,0.7985093451,1,FAIL
sinusoid,10,gamma_rtd,0.11763544,1,0.8459947482,0.2152525856,0.7946135232,1,FAIL
sinusoid,10,gamma_rtd,0.12936701,1,0.8458576993,0.2173818477,0.7902432612,1,FAIL
sinusoid,10,gamma_rtd,0.14226855,1,0.845639535,0.2197393391,0.7853515184,1.05,FAIL
sinusoid,10,gamma_rtd,0.15645673,1,0.8453184637,0.2223430175,0.7798837608,1.05,FAIL
sinusoid,10,gamma_rtd,0.17205988,1,0.8451198224,0.2252129826,0.7737769737,1.05,FAIL
sinusoid,10,gamma_rtd,0.1892191,1,0.8447790379,0.22837153,0.7669586165,1.05,FAIL
sinusoid,10,gamma_rtd,0.20808957,1,0.8442771098,0.2318431902,0.7593454167,1.1,FAIL
sinusoid,10,gamma_rtd,0.22884197,1,0.8438651207,0.235654733,0.7508420088,1.1,FAIL
sinusoid,10,gamma_rtd,0.25,1,0.8432506838,0.2395307908,0.7420374717,1.15,FAIL
sinusoid,10,gamma_rtd,0.25166396,1,0.8431940412,0.2398351201,0.7413394166,1.15,FAIL
sinusoid,10,gamma_rtd,0.27676195,1,0.8425190165,0.2444154359,0.7307132713,1.15,FAIL
sinusoid,10,gamma_rtd,0.30436292,1,0.8415564187,0.2494287291,0.7188218564,1.2,FAIL
sinusoid,10,gamma_rtd,0.33471648,1,0.8405670501,0.2549097774,0.7055039079,1.2,FAIL
sinusoid,10,gamma_rtd,0.36809714,1,0.8392427116,0.2608947317,0.6905762014,1.25,FAIL
sinusoid,10,gamma_rtd,0.4048068,1,0.8376425298,0.2674206016,0.6738309686,1.3,FAIL
sinusoid,10,gamma_rtd,0.44517744,1,0.8358235025,0.2745245243,0.6550332303,1.3,FAIL
sinusoid,10,gamma_rtd,0.48957418,1,0.8335833541,0.282242785,0.6339180957,1.35,FAIL
sinusoid,10,gamma_rtd,0.5,1,0.832985999,0.2840403125,0.6288946977,1.35,FAIL
sinusoid,10,gamma_rtd,0.53839852,1,0.8308691583,0.290609479,0.6101883097,1.4,FAIL
sinusoid,10,gamma_rtd,0.59209203,1,0.8275974309,0.2996547737,0.5835122063,1.45,FAIL
sinusoid,10,gamma_rtd,0.65114029,1,0.8236465465,0.3094026374,0.5535225735,1.5,FAIL
sinusoid,10,gamma_rtd,0.71607733,1,0.8189100614,0.3198679677,0.5198168771,1.55,FAIL
sinusoid,10,gamma_rtd,0.75,1,0.8163453381,0.3252243811,0.5019313533,1.6,FAIL
sinusoid,10,gamma_rtd,0.78749042,1,0.8133556446,0.3310529856,0.4819596927,1.65,FAIL
sinusoid,10,gamma_rtd,0.8660254,1,0.80653933,0.3429428285,0.4394882696,1.7,FAIL
sinusoid,10,gamma_rtd,0.95239254,1,0.7986232695,0.3555002763,0.3919225341,1.8,FAIL
sinusoid,10,gamma_rtd,1,1,0.7939568669,0.3621827613,0.365381296,1.85,FAIL
sinusoid,10,gamma_rtd,1.0473729,1,0.7891296798,0.3686596125,0.3387811364,1.85,FAIL
sinusoid,10,gamma_rtd,1.1518255,1,0.7778848438,0.3823197691,0.2796052984,1.95,FAIL
sinusoid,10,gamma_rtd,1.266695,1,0.7646329735,0.3963370585,0.213992431,2.05,FAIL
sinusoid,10,gamma_rtd,1.3930202,1,0.7490325215,0.4105180486,0.1416414304,2.2,FAIL
sinusoid,10,gamma_rtd,1.5319435,1,0.731027987,0.4246135448,0.06241072299,2.3,FAIL
sinusoid,10,gamma_rtd,1.6847215,1,0.7100868598,0.4383149809,-0.02361077709,2.45,FAIL
sinusoid,10,gamma_rtd,1.8527357,1,0.6860810107,0.4512550441,-0.1160222391,2.6,FAIL
sinusoid,10,gamma_rtd,2,1,0.6644165493,0.4608303508,-0.1944844665,2.7,FAIL
sinusoid,10,gamma_rtd,2.0375056,1,0.6588380776,0.4630146483,-0.2140244898,2.75,FAIL
sinusoid,10,gamma_rtd,2.2407024,1,0.6281809503,0.4731384909,-0.3163386766,2.95,FAIL
sinusoid,10,gamma_rtd,2.4641635,1,0.5941940065,0.4811609804,-0.4211449183,3.1,FAIL
sinusoid,10,gamma_rtd,2.7099101,1,0.5569669522,0.4866431402,-0.5260601344,3.3,FAIL
sinusoid,10,gamma_rtd,2.9801645,1,0.516906147,0.4892190067,-0.6281760744,3.5,FAIL
sinusoid,10,gamma_rtd,3,1,0.5140469989,0.4892831237,-0.6351139226,3.55,FAIL
sinusoid,10,gamma_rtd,3.2773709,1,0.4745328772,0.4886471293,-0.7241751269,3.75,FAIL
sinusoid,10,gamma_rtd,3.6042171,1,0.4305130666,0.484859637,-0.8105317968,3.95,FAIL
sinusoid,10,gamma_rtd,3.7,1,0.4181721982,0.4832622404,-0.832192564,4.05,FAIL
sinusoid,10,gamma_rtd,3.9636591,1,0.3856699413,0.4779988599,-0.8837903909,4.2,FAIL
sinusoid,10,gamma_rtd,4.3589477,1,0.3410829564,0.468430977,-0.9408885727,4.45,FAIL
sinusoid,10,gamma_rtd,4.7936576,1,0.2975654382,0.4567285901,-0.979477287,4.65,FAIL
sinusoid,10,gamma_rtd,5,1,0.2788963341,0.4510435874,-0.9902642053,4.8,FAIL
sinusoid,10,gamma_rtd,5.2717203,1,0.2561603681,0.4436197342,-0.9981786024,4.9,FAIL
sinusoid,10,gamma_rtd,5.7974594,1,0.2175405648,0.4299086708,-0.9967298176,-4.85,FAIL
sinusoid,10,gamma_rtd,6.3756295,1,0.1823823861,0.4163817365,-0.9759850408,-4.65,FAIL
sinusoid,10,gamma_rtd,7.0114594,1,0.1509926182,0.4037168325,-0.937777497,-4.4,FAIL
sinusoid,10,gamma_rtd,7.7106995,1,0.1235465096,0.3924154344,-0.8846760552,-4.2,FAIL
sinusoid,10,gamma_rtd,8.4796736,1,0.1000037569,0.3827703266,-0.8196879081,-4,FAIL
sinusoid,10,gamma_rtd,9.325336,1,0.08015321907,0.3748721061,-0.7459616843,-3.8,FAIL
sinusoid,10,gamma_rtd,10,1,0.06773275304,0.3701438317,-0.6879946089,-3.65,FAIL
sinusoid,10,gamma_rtd,10.255335,1,0.06366742755,0.3686467147,-0.6665339373,-3.6,FAIL
sinusoid,10,gamma_rtd,11.278081,1,0.05017435269,0.3639093095,-0.5841435306,-3.45,FAIL
sinusoid,10,gamma_rtd,12.402823,1,0.03926325286,0.3604190453,-0.5011199779,-3.25,FAIL
sinusoid,10,gamma_rtd,13.639734,1,0.03053937102,0.3579237669,-0.4193380445,-3.1,FAIL
sinusoid,10,gamma_rtd,15,1,0.02362886038,0.3561899425,-0.3402234017,-2.95,FAIL
sinusoid,30,plug,0.05,1,0.9787655861,0.07794592063,0.9753871561,1.05,PASS
sinusoid,30,plug,0.05498641,1,0.9787578877,0.0783073283,0.9751562328,1.05,PASS
sinusoid,30,plug,0.0604701,1,0.9787494217,0.0787047789,0.9749010488,1.05,PASS
sinusoid,30,plug,0.06650068,1,0.978745393,0.07914186831,0.9746189272,1.05,PASS
sinusoid,30,plug,0.07313267,1,0.9787493907,0.07962254834,0.9743068724,1.05,PASS
sinusoid,30,plug,0.08042606,1,0.9787537871,0.08015116733,0.9739615242,1.1,PASS
sinusoid,30,plug,0.0884468,1,0.9787586219,0.08073250565,0.9735791107,1.1,PASS
sinusoid,30,plug,0.09726744,1,0.9787639389,0.08137182211,0.973155389,1.1,PASS
sinusoid,30,plug,0.1,1,0.9787655861,0.08156987736,0.9730234504,1.1,PASS
sinusoid,30,plug,0.10696774,1,0.9787548288,0.08207476674,0.9726855762,1.1,PASS
sinusoid,30,plug,0.11763544,1,0.978746077,0.08284776424,0.9721642629,1.1,PASS
sinusoid,30,plug,0.12936701,1,0.9787531487,0.08369785862,0.9715853484,1.15,PASS
sinusoid,30,plug,0.14226855,1,0.9787609256,0.08463274002,0.9709419249,1.15,PASS
sinusoid,30,plug,0.15645673,1,0.9787556178,0.08566069818,0.9702261532,1.15,PASS
sinusoid,30,plug,0.17205988,1,0.9787487441,0.08679097281,0.9694290874,1.15,PASS
sinusoid,30,plug,0.1892191,1,0.9787590875,0.08803399255,0.9685405659,1.2,PASS
sinusoid,30,plug,0.20808957,1,0.9787530969,0.08940074223,0.9675489955,1.2,PASS
sinusoid,30,plug,0.22884197,1,0.9787528322,0.09090346023,0.9664410578,1.2,PASS
sinusoid,30,plug,0.25,1,0.9787655861,0.09243560708,0.9652926615,1.25,PASS
sinusoid,30,plug,0.25166396,1,0.9787630172,0.092556039,0.965201543,1.25,PASS
sinusoid,30,plug,0.27676195,1,0.9787515784,0.09437260824,0.9638129278,1.25,PASS
sinusoid,30,plug,0.30436292,1,0.9787588503,0.09637026723,0.9622550652,1.3,PASS
sinusoid,30,plug,0.33471648,1,0.9787563733,0.09856616534,0.9605046749,1.35,PASS
sinusoid,30,plug,0.36809714,1,0.9787463554,0.1009803597,0.9585348885,1.35,FAIL
sinusoid,30,plug,0.4048068,1,0.978758165,0.1036345105,0.9563145217,1.4,FAIL
sinusoid,30,plug,0.44517744,1,0.9787626791,0.1065517975,0.953807404,1.45,FAIL
sinusoid,30,plug,0.48957418,1,0.9787593015,0.1097581423,0.9509714865,1.5,FAIL
sinusoid,30,plug,0.5,1,0.9787655861,0.11051113,0.9502935869,1.5,FAIL
sinusoid,30,plug,0.53839852,1,0.9787585928,0.1132821278,0.9477577651,1.5,FAIL
sinusoid,30,plug,0.59209203,1,0.9787608192,0.1171548069,0.9441090629,1.6,FAIL
sinusoid,30,plug,0.65114029,1,0.9787638256,0.1214101713,0.9399585745,1.65,FAIL
sinusoid,30,plug,0.71607733,1,0.9787451378,0.12608452,0.9352281091,1.7,FAIL
sinusoid,30,plug,0.75,1,0.9787655861,0.128525066,0.9326880563,1.75,FAIL
sinusoid,30,plug,0.78749042,1,0.9787580454,0.1312195598,0.9298260667,1.75,FAIL
sinusoid,30,plug,0.8660254,1,0.9787451065,0.136858801,0.9236450891,1.85,FAIL
sinusoid,30,plug,0.95239254,1,0.9787618923,0.143051139,0.9165591038,1.9,FAIL
sinusoid,30,plug,1,1,0.9787655861,0.146459725,0.9125247336,1.95,FAIL
sinusoid,30,plug,1.0473729,1,0.9787640025,0.1498478219,0.9084201528,2,FAIL
sinusoid,30,plug,1.1518255,1,0.9787627677,0.1573061176,0.8990544973,2.1,FAIL
sinusoid,30,plug,1.266695,1,0.9787455102,0.1654866278,0.8882581128,2.25,FAIL
sinusoid,30,plug,1.3930202,1,0.9787613787,0.1744573237,0.8757915968,2.35,FAIL
sinusoid,30,plug,1.5319435,1,0.9787547018,0.1842873864,0.8613743629,2.5,FAIL
sinusoid,30,plug,1.6847215,1,0.9787563763,0.1950541846,0.8446779658,2.6,FAIL
sinusoid,30,plug,1.8527357,1,0.9787613626,0.2068386194,0.8253189159,2.8,FAIL
sinusoid,30,plug,2,1,0.9787655861,0.2171154202,0.8075097747,2.9,FAIL
sinusoid,30,plug,2.0375056,1,0.9787580546,0.2197236033,0.8028507262,2.95,FAIL
sinusoid,30,plug,2.2407024,1,0.9787599816,0.2338002216,0.7767558756,3.15,FAIL
sinusoid,30,plug,2.4641635,1,0.9787439842,0.2491584535,0.7464376013,3.35,FAIL
sinusoid,30,plug,2.7099101,1,0.9787502863,0.2658918311,0.7112126415,3.6,FAIL
sinusoid,30,plug,2.9801645,1,0.9787536294,0.2840899846,0.6703060572,3.85,FAIL
sinusoid,30,plug,3,1,0.9787655861,0.2854186715,0.6672175991,3.85,FAIL
sinusoid,30,plug,3.2773709,1,0.9787519455,0.3038407223,0.6228497263,4.15,FAIL
sinusoid,30,plug,3.6042171,1,0.9787590754,0.3252224359,0.5678870339,4.45,FAIL
sinusoid,30,plug,3.7,1,0.9787655861,0.3314176144,0.5512652263,4.55,FAIL
sinusoid,30,plug,3.9636591,1,0.9787444982,0.3482931974,0.5043878255,4.8,FAIL
sinusoid,30,plug,4.3589477,1,0.9787517721,0.3730953215,0.4312786954,5.15,FAIL
sinusoid,30,plug,4.7936576,1,0.9787617629,0.3996307407,0.3474958662,5.55,FAIL
sinusoid,30,plug,5,1,0.9787655861,0.4119405591,0.3066788895,5.75,FAIL
sinusoid,30,plug,5.2717203,1,0.9787485394,0.4278517564,0.2520707146,6.05,FAIL
sinusoid,30,plug,5.7974594,1,0.9787640546,0.4576497788,0.144259974,6.55,FAIL
sinusoid,30,plug,6.3756295,1,0.9787508958,0.4888086331,0.02373726851,7.1,FAIL
sinusoid,30,plug,7.0114594,1,0.9787478943,0.5210049117,-0.1091371761,7.75,FAIL
sinusoid,30,plug,7.7106995,1,0.9787490675,0.5537388591,-0.2529496876,8.45,FAIL
sinusoid,30,plug,8.4796736,1,0.9787533335,0.5863025505,-0.4047558939,9.25,FAIL
sinusoid,30,plug,9.325336,1,0.9787507189,0.6177204103,-0.5594938886,10.15,FAIL
sinusoid,30,plug,10,1,0.9787655861,0.6393296444,-0.6706299139,10.85,FAIL
sinusoid,30,plug,10.255335,1,0.9787573499,0.6466783189,-0.7093202675,11.1,FAIL
sinusoid,30,plug,11.278081,1,0.9787523733,0.6714381723,-0.8429604512,12.2,FAIL
sinusoid,30,plug,12.402823,1,0.9787612276,0.6897894912,-0.9452659455,13.4,FAIL
sinusoid,30,plug,13.639734,1,0.9787593979,0.6989355461,-0.9973221544,14.65,FAIL
sinusoid,30,plug,15,1,0.9787655861,0.6954948319,-0.9776438039,-13.95,FAIL
sinusoid,30,cstr,0.05,1,0.9787166368,0.08005456757,0.9740246268,1.1,PASS
sinusoid,30,cstr,0.05498641,1,0.9787069519,0.0803896444,0.9738047354,1.1,PASS
sinusoid,30,cstr,0.0604701,1,0.9786940004,0.08076290281,0.973558695,1.1,PASS
sinusoid,30,cstr,0.06650068,1,0.9786769297,0.08117776804,0.9732838766,1.1,PASS
sinusoid,30,cstr,0.07313267,1,0.9786546948,0.08163802012,0.9729773257,1.1,PASS
sinusoid,30,cstr,0.08042606,1,0.9786260165,0.0821478348,0.9726357149,1.1,PASS
sinusoid,30,cstr,0.0884468,1,0.978593065,0.0827118186,0.9722552957,1.1,PASS
sinusoid,30,cstr,0.09726744,1,0.9785649358,0.08333505338,0.9718318384,1.1,PASS
sinusoid,30,cstr,0.1,1,0.978554903,0.08352863514,0.9716996521,1.1,PASS
sinusoid,30,cstr,0.10696774,1,0.9785264855,0.08402313778,0.9713605681,1.15,PASS
sinusoid,30,cstr,0.11763544,1,0.9784750598,0.08478223874,0.970836085,1.15,PASS
sinusoid,30,cstr,0.12936701,1,0.9784074053,0.08561914019,0.970252278,1.15,PASS
sinusoid,30,cstr,0.14226855,1,0.9783295135,0.08654130072,0.9696022199,1.15,PASS
sinusoid,30,cstr,0.15645673,1,0.978246701,0.08755691178,0.9688780488,1.2,PASS
sinusoid,30,cstr,0.17205988,1,0.9781359199,0.08867496387,0.9680708266,1.2,PASS
sinusoid,30,cstr,0.1892191,1,0.9779927571,0.0899053104,0.9671703794,1.2,PASS
sinusoid,30,cstr,0.20808957,1,0.9778438488,0.09125874105,0.9661651063,1.25,PASS
sinusoid,30,cstr,0.22884197,1,0.9776451918,0.09274705689,0.9650417579,1.25,PASS
sinusoid,30,cstr,0.25,1,0.9774298303,0.09426388798,0.9638775435,1.25,PASS
sinusoid,30,cstr,0.25166396,1,0.977412879,0.09438314167,0.9637851827,1.25,PASS
sinusoid,30,cstr,0.27676195,1,0.9771287445,0.09618104354,0.9623780231,1.3,PASS
sinusoid,30,cstr,0.30436292,1,0.976788153,0.09815604673,0.9608003705,1.3,PASS
sinusoid,30,cstr,0.33471648,1,0.9763671933,0.1003247431,0.9590293589,1.35,FAIL
sinusoid,30,cstr,0.36809714,1,0.9758765432,0.1027050961,0.9570386968,1.4,FAIL
sinusoid,30,cstr,0.4048068,1,0.9752717314,0.1053164917,0.9547981247,1.4,FAIL
sinusoid,30,cstr,0.44517744,1,0.9745375254,0.1081797665,0.9522727969,1.45,FAIL
sinusoid,30,cstr,0.48957418,1,0.9736550462,0.1113172143,0.9494225684,1.5,FAIL
sinusoid,30,cstr,0.5,1,0.9734445639,0.1120521489,0.9487422754,1.5,FAIL
sinusoid,30,cstr,0.53839852,1,0.9725979048,0.114752546,0.946201196,1.55,FAIL
sinusoid,30,cstr,0.59209203,1,0.9713197288,0.1185108035,0.9425554358,1.6,FAIL
sinusoid,30,cstr,0.65114029,1,0.9697902026,0.1226181956,0.9384240541,1.65,FAIL
sinusoid,30,cstr,0.71607733,1,0.9679472195,0.1271018471,0.9337367505,1.7,FAIL
sinusoid,30,cstr,0.75,1,0.9669081227,0.1294293718,0.9312295995,1.75,FAIL
sinusoid,30,cstr,0.78749042,1,0.9657198229,0.1319894225,0.9284130287,1.8,FAIL
sinusoid,30,cstr,0.8660254,1,0.9630580797,0.1373086023,0.9223610486,1.85,FAIL
sinusoid,30,cstr,0.95239254,1,0.9598516019,0.1430863725,0.9154765317,1.95,FAIL
sinusoid,30,cstr,1,1,0.9579770249,0.1462373802,0.9115831037,2,FAIL
sinusoid,30,cstr,1.0473729,1,0.9560346392,0.1493480839,0.9076418255,2,FAIL
sinusoid,30,cstr,1.1518255,1,0.9514725816,0.1561162508,0.898725266,2.1,FAIL
sinusoid,30,cstr,1.266695,1,0.9460341345,0.1634090531,0.888581037,2.2,FAIL
sinusoid,30,cstr,1.3930202,1,0.9395983212,0.1712385096,0.8770498001,2.35,FAIL
sinusoid,30,cstr,1.5319435,1,0.9319696076,0.1796083467,0.8639603883,2.45,FAIL
sinusoid,30,cstr,1.6847215,1,0.9229996888,0.1885115803,0.8491329649,2.6,FAIL
sinusoid,30,cstr,1.8527357,1,0.9124830633,0.1979279331,0.8323840089,2.75,FAIL
sinusoid,30,cstr,2,1,0.9027638648,0.2058524918,0.8173910451,2.85,FAIL
sinusoid,30,cstr,2.0375056,1,0.900228984,0.2078212461,0.8135334994,2.9,FAIL
sinusoid,30,cstr,2.2407024,1,0.8860469566,0.2181371608,0.7924145102,3.05,FAIL
sinusoid,30,cstr,2.4641635,1,0.8697680272,0.2288014229,0.768885193,3.2,FAIL
sinusoid,30,cstr,2.7099101,1,0.8512267094,0.2397192325,0.7428427375,3.4,FAIL
sinusoid,30,cstr,2.9801645,1,0.8303092849,0.2507760885,0.7142383581,3.6,FAIL
sinusoid,30,cstr,3,1,0.8287552737,0.2515495598,0.7121466804,3.6,FAIL
sinusoid,30,cstr,3.2773709,1,0.8069585463,0.2618404833,0.6830918459,3.75,FAIL
sinusoid,30,cstr,3.6042171,1,0.7811805853,0.2727686465,0.6495036582,4,FAIL
sinusoid,30,cstr,3.7,1,0.773659804,0.2757398538,0.6398297919,4.05,FAIL
sinusoid,30,cstr,3.9636591,1,0.7530922654,0.2834112065,0.613662373,4.2,FAIL
sinusoid,30,cstr,4.3589477,1,0.7228424957,0.293621294,0.5758454748,4.4,FAIL
sinusoid,30,cstr,4.7936576,1,0.6907201135,0.3032632413,0.5364122187,4.6,FAIL
sinusoid,30,cstr,5,1,0.6759608271,0.3073248546,0.5185222482,4.7,FAIL
sinusoid,30,cstr,5.2717203,1,0.657042598,0.3122208052,0.4957884842,4.85,FAIL
sinusoid,30,cstr,5.7974594,1,0.6222336593,0.3204038188,0.4544449474,5.05,FAIL
sinusoid,30,cstr,6.3756295,1,0.586703455,0.3277524086,0.4128711188,5.25,FAIL
sinusoid,30,cstr,7.0114594,1,0.5509103287,0.3342383351,0.3715485113,5.45,FAIL
sinusoid,30,cstr,7.7106995,1,0.5152860239,0.3398635163,0.3309261974,5.65,FAIL
sinusoid,30,cstr,8.4796736,1,0.4802217547,0.3446562413,0.2914013345,5.85,FAIL
sinusoid,30,cstr,9.325336,1,0.4460644417,0.348665856,0.2533061322,6.05,FAIL
sinusoid,30,cstr,10,1,0.4217237781,0.3511499433,0.2263802481,6.15,FAIL
sinusoid,30,cstr,10.255335,1,0.4131143548,0.3519567841,0.2169015598,6.2,FAIL
sinusoid,30,cstr,11.278081,1,0.3815779915,0.3546026447,0.1823771069,6.35,FAIL
