time_min,C_in,C_f,S,T_min,tau_transport_min,tau_sensor_min,topology
15.400000,0.2058337551,0.0126820964,0.0072070980,10,5,1,plug
15.450000,0.2101739976,0.0131303093,0.0074741168,10,5,1,plug
15.500000,0.2145760061,0.0135924784,0.0077499726,10,5,1,plug
15.550000,0.2190398406,0.0140689643,0.0080349149,10,5,1,plug
15.600000,0.2235655369,0.0145601346,0.0083291990,10,5,1,plug
15.650000,0.2281531052,0.0150663634,0.0086330853,10,5,1,plug
15.700000,0.2328025300,0.0155880313,0.0089468400,10,5,1,plug
15.750000,0.2375137696,0.0161255259,0.0092707347,10,5,1,plug
15.800000,0.2422867552,0.0166792411,0.0096050468,10,5,1,plug
15.850000,0.2471213911,0.0172495780,0.0099500594,10,5,1,plug
15.900000,0.2520175533,0.0178369439,0.0103060611,10,5,1,plug
15.950000,0.2569750900,0.0184417530,0.0106733466,10,5,1,plug
16.000000,0.2619938201,0.0190644263,0.0110522162,10,5,1,plug
16.050000,0.2670735337,0.0197053915,0.0114429763,10,5,1,plug
16.100000,0.2722139910,0.0203650827,0.0118459391,10,5,1,plug
16.150000,0.2774149221,0.0210439409,0.0122614226,10,5,1,plug
16.200000,0.2826760264,0.0217424136,0.0126897511,10,5,1,plug
16.250000,0.2879969724,0.0224609550,0.0131312546,10,5,1,plug
16.300000,0.2933773975,0.0232000258,0.0135862695,10,5,1,plug
16.350000,0.2988169068,0.0239600931,0.0140551379,10,5,1,plug
16.400000,0.3043150737,0.0247416307,0.0145382083,10,5,1,plug
16.450000,0.3098714387,0.0255451187,0.0150358351,10,5,1,plug
16.500000,0.3154855100,0.0263710434,0.0155483789,10,5,1,plug
16.550000,0.3211567620,0.0272198976,0.0160762064,10,5,1,plug
16.600000,0.3268846360,0.0280921802,0.0166196907,10,5,1,plug
16.650000,0.3326685396,0.0289883962,0.0171792106,10,5,1,plug
16.700000,0.3385078461,0.0299090567,0.0177551514,10,5,1,plug
16.750000,0.3444018947,0.0308546787,0.0183479043,10,5,1,plug
16.800000,0.3503499900,0.0318257851,0.0189578669,10,5,1,plug
