time_min,C_in_normalized
55.650000,0.104922494
55.700000,0.108153271
55.750000,0.111427019
55.800000,0.114743379
55.850000,0.118101986
55.900000,0.121502472
55.950000,0.124944465
56.000000,0.128427587
56.050000,0.131951456
56.100000,0.135515686
56.150000,0.139119886
56.200000,0.142763660
56.250000,0.146446609
56.300000,0.150168330
56.350000,0.153928413
56.400000,0.157726447
56.450000,0.161562015
56.500000,0.165434697
56.550000,0.169344067
56.600000,0.173289698
56.650000,0.177271156
56.700000,0.181288005
56.750000,0.185339804
56.800000,0.189426110
56.850000,0.193546473
56.900000,0.197700443
56.950000,0.201887563
57.000000,0.206107374
57.050000,0.210359414
57.100000,0.214643216
57.150000,0.218958311
57.200000,0.223304225
57.250000,0.227680482
57.300000,0.232086603
57.350000,0.236522102
57.400000,0.240986495
57.450000,0.245479292
57.500000,0.250000000
57.550000,0.254548123
57.600000,0.259123163
57.650000,0.263724618
57.700000,0.268351982
57.750000,0.273004750
57.800000,0.277682410
57.850000,0.282384450
57.900000,0.287110354
57.950000,0.291859604
58.000000,0.296631678
58.050000,0.301426055
58.100000,0.306242207
58.150000,0.311079607
58.200000,0.315937724
58.250000,0.320816025
58.300000,0.325713976
58.350000,0.330631040
58.400000,0.335566677
58.450000,0.340520345
58.500000,0.345491503
58.550000,0.350479604
58.600000,0.355484102
58.650000,0.360504447
58.700000,0.365540090
58.750000,0.370590477
58.800000,0.375655056
58.850000,0.380733271
58.900000,0.385824565
58.950000,0.390928379
59.000000,0.396044155
59.050000,0.401171330
59.100000,0.406309343
59.150000,0.411457630
59.200000,0.416615627
59.250000,0.421782767
59.300000,0.426958486
59.350000,0.432142214
59.400000,0.437333383
59.450000,0.442531425
59.500000,0.447735768
59.550000,0.452945843
59.600000,0.458161078
59.650000,0.463380901
59.700000,0.468604740
59.750000,0.473832022
59.800000,0.479062173
59.850000,0.484294620
59.900000,0.489528790
59.950000,0.494764108
60.000000,0.500000000
60.050000,0.505235892
60.100000,0.510471210
60.150000,0.515705380
60.200000,0.520937827
60.250000,0.526167978
60.300000,0.531395260
60.350000,0.536619099
60.400000,0.541838922
60.450000,0.547054157
60.500000,0.552264232
60.550000,0.557468575
60.600000,0.562666617
60.650000,0.567857786
60.700000,0.573041514
60.750000,0.578217233
60.800000,0.583384373
60.850000,0.588542370
60.900000,0.593690657
60.950000,0.598828670
61.000000,0.603955845
61.050000,0.609071621
61.100000,0.614175435
61.150000,0.619266729
61.200000,0.624344944
61.250000,0.629409523
61.300000,0.634459910
61.350000,0.639495553
61.400000,0.644515898
61.450000,0.649520396
61.500000,0.654508497
61.550000,0.659479655
61.600000,0.664433323
61.650000,0.669368960
61.700000,0.674286024
61.750000,0.679183975
61.800000,0.684062276
61.850000,0.688920393
61.900000,0.693757793
61.950000,0.698573945
62.000000,0.703368322
62.050000,0.708140396
62.100000,0.712889646
62.150000,0.717615550
62.200000,0.722317590
62.250000,0.726995250
62.300000,0.731648018
62.350000,0.736275382
62.400000,0.740876837
62.450000,0.745451877
62.500000,0.750000000
